a.s,s.s->a.f,c.f->a.s
1,15.9302277856,9.64779199553
0,15.403196334,8.97397038663
0,15.8728439558,7.53023445318
1,17.223804736,9.15508302063
1,16.8044273195,8.37558980955
0,17.1486337481,7.13628062594
0,16.8144521143,10.0604547451
0,15.584629469,5.67854272599
1,17.1313608578,9.54710700163
1,16.7782777914,8.09556367442
0,15.9666414139,6.81946068342
0,14.5417718374,6.69593375623
0,15.6810237397,5.58354817264
0,14.9193084236,7.90312277572
0,15.0804397572,3.4777381978
0,13.9866166611,7.55564265624
0,14.3802088688,3.48831015419
0,15.4021464228,7.20789344856
0,14.5953637048,3.85710215642
0,14.9438089291,6.3474970522
0,14.5685954209,5.35080845763
0,14.631430552,4.50452632996
0,14.1944985462,6.33189606752
0,14.3673763946,4.41019246696
0,14.5206774927,5.98295402143
0,14.8266035854,5.93892726489
0,14.8728894424,5.83271474898
0,13.5018614115,2.52055556296
0,13.0777145119,5.80779474641
0,12.5921363349,6.08489627276
0,12.3090110568,2.55360087829
0,12.1096763796,4.63815726855
0,11.4646492399,5.32818861879
0,11.6142057981,1.88511695281
0,12.363267485,2.31082790765
0,11.7004546056,1.94009947707
0,13.1631961135,5.32319329935
0,13.3876150448,4.95700576417
0,13.8871290935,6.51870923549
0,12.0556616168,4.62029091818
0,12.0541299628,4.38335921431
0,13.1672402404,4.25468685124
0,11.6499265424,3.98479215931
0,11.6506430886,0.325550384143
0,12.2914781541,1.37898448563
0,11.3133704988,1.5749836359
0,10.834025838,2.96706065819
1,24.9610782054,13.2943651756
1,26.0793056424,15.7331980865
0,10.1926971868,0.107438917675
0,9.1857577982,2.34858796663
0,10.4216551594,3.94964280778
0,10.2620024338,1.82973437085
0,10.8843451376,1.88810081214
1,25.8681735567,14.1902757522
0,10.1990121463,1.20365606345
0,10.5242704441,1.00026631726
0,10.0327752916,4.07139123868
0,11.1150788386,2.94710994544
1,23.8351701955,14.4712023771
0,11.8608467408,1.25010935079
0,10.5994420648,1.15598467223
0,9.03488214496,1.12368816714
1,24.8040793867,14.401984962
1,23.5589937078,14.1988977422
1,23.6169119845,13.9391978317
1,24.3803764145,15.1894181547
0,8.85322977232,2.58189219687
0,9.70815270843,0.0529191886819
0,9.71771656795,2.55819404678
1,24.1419018704,12.8609105131
1,24.1443426842,15.787156314
1,24.6744270946,12.6616969584
1,23.3612873859,15.0890530771
0,10.6455582846,0.461796903428
0,11.0997041217,3.44380861907
0,9.61909377239,3.03411467402
0,10.5542751214,3.40430497387
0,11.1512400019,1.54881584972
0,9.72868170033,0.0182177583135
0,10.1632210037,0.398392689761
0,9.16350253322,0.975789539397
0,9.05242030628,0.545794921486
1,23.0298549959,13.2832275937
1,22.5645227389,12.3986025944
1,22.7119324467,12.8443904945
1,21.2945041296,13.9746438696
1,21.4351000024,12.2757580595
1,22.6433744918,12.7030452171
1,22.3956202648,14.0366034267
1,22.1230413193,12.9111994129
1,21.9304007,12.0514503426
1,21.9119808696,11.436909215
1,21.3250844421,12.3129964087
1,20.8279499558,10.550344711
1,21.4465083226,14.7303361825
1,21.6178401712,13.4884467253
1,22.5338212497,14.6241123922
1,20.5127197608,13.3072481405
1,20.3046880576,10.4239504135
1,19.7235855245,9.15374713143
1,20.4063684177,12.9536935067
1,20.6112647011,12.7351630503
1,20.9528812291,12.6685503609
1,20.7027224637,12.6336773232
1,21.7190145765,11.3083850529
1,20.4980902813,12.1879636297
1,20.5364099748,13.4968095138
1,21.4536082102,14.2784077855
1,22.1803256819,13.9887338841
1,20.3077260867,12.2534822398
1,21.3485292085,13.0269182963
1,21.4499886209,11.4937698489
1,21.2002499737,14.4460696259
1,20.8141023048,13.4056706646
1,21.7576822018,11.520424532
1,21.4232996787,10.2215402453
1,21.9696774096,12.9841227387
1,22.3515882456,14.2278328038
1,20.935666328,13.7129988885
1,21.0624580539,10.9021481423
1,20.5083979303,11.7980325592
1,20.518440677,13.4124011099
1,22.5836223408,13.5008321066
1,22.1363186734,13.908526803
1,23.120091124,12.3419027472
1,20.7068707616,11.9276816467
1,21.1557189226,11.3662944362
1,20.3832095251,13.2912427681
1,21.1483971986,11.0166055344
1,20.979770391,13.4646328943
1,20.4285777067,13.0599127137
1,21.0404566714,10.9041499925
1,21.7395009972,13.4651628749
1,22.5349848978,13.6118786611
0,7.04795305558,0.122157718162
1,23.0377516858,10.9492042766
0,7.67077958116,0.959587588976
1,22.1434430384,12.6879794548
1,22.5942333046,13.403726985
1,21.1219161398,10.7505794795
1,20.9195181041,9.97936077769
1,21.6168238979,14.3724296932
1,21.07648372,11.9411788831
1,20.6347940775,12.5117338672
1,20.5838598515,11.7544779691
1,20.8492980583,11.3520034529
1,21.0355103999,12.8178548233
1,20.1539719258,12.1323047125
1,21.3536714458,12.0782660109
1,20.0965438374,11.994593273
1,20.914694763,12.0478851968
1,20.9464844632,12.2195663732
1,20.0517688616,11.0535204754
1,20.4045124786,13.6785298309
1,19.3132104196,10.9166674907
1,19.3131266885,9.17167939321
1,19.8701405644,11.4476432042
1,19.5432065296,11.0827533625
1,19.5582653198,8.60609286564
1,20.0383531966,9.1101157911
1,19.7970298824,11.6630130328
1,19.4697125002,9.86838777342
1,20.6203085481,12.0659513224
1,19.5766934693,10.2955205454
1,20.4005295566,10.1858929381
1,21.6781657079,9.20382043486
1,22.2778753433,12.6445472625
1,21.4101103005,11.6001215422
1,22.4113084156,14.1210448294
1,21.3073170243,13.0932794251
1,22.9163626659,13.0242683308
1,22.6062894103,12.3164525573
1,22.4712686403,12.3173779108
1,21.8800696463,15.0674996106
1,22.2252500073,11.290812444
1,20.6244338574,11.9780868317
1,21.4586302786,9.76570833869
1,21.4140779379,12.6362426063
1,21.6652407518,13.9324431399
0,6.89666740991,0.337093665968
1,21.2637763885,10.9028304756
1,21.5463791664,14.2537435486
1,20.8892364418,11.5579367878
1,22.0892516017,12.1464378036
1,21.0497903065,11.9015419315
1,20.4095995004,12.0514832016
1,19.8852837233,10.8164329679
1,17.9612893648,10.0467357499
1,17.507881742,7.21474208082
1,16.3633387771,6.19030761443
0,17.7310739261,7.5120302095
0,16.7829804419,8.77620784315
1,17.3983718738,7.05766757041
1,16.0790344161,6.94502399354
0,15.9486048091,5.54754011996
0,16.5002675246,7.04628107565
0,16.8380169945,5.56112793417
0,16.3630759708,8.39077008062
1,17.1895539048,9.74566480012
1,16.9621756778,9.33889614038
1,17.8843311378,8.57367169939
1,16.7776149809,10.3608838879
0,15.2452691579,6.11932565393
0,15.5502421983,6.32729309003
0,15.3315716655,5.98603305302
0,15.273349271,7.43533902341
0,16.0719207092,6.54325100176
0,16.5584987947,10.6366893384
0,15.4369895017,9.66349432322
0,14.8557350691,3.2494633019
0,15.822617589,7.38378443858
0,15.8860375726,5.03201216666
0,16.9366298408,5.1514220872
1,18.1188906025,9.15502354356
0,16.4432706249,4.87014511407
1,17.7907281031,8.21192377473
1,16.8434299027,6.09036194515
1,17.5169627928,8.53957208298
1,18.5471913844,9.10925412431
1,17.6431530629,8.67579890348
1,16.727728619,8.87364573161
1,16.7574606507,8.92663165606
0,15.5805024007,7.95340227558
0,15.4398190729,5.82414852352
0,16.4833443286,6.48844480529
0,17.1073989791,7.08817339672
0,14.3191729718,7.5697229164
0,15.5877461585,2.74501712143
0,15.4752393387,8.93001637738
0,14.6955040887,4.87565601894
0,12.8390887685,6.34745576077
0,13.5927678845,3.03400006304
0,11.6121645862,4.90954379674
0,11.420588577,1.54887395526
0,10.9327137437,2.57752400359
0,9.91773717262,2.38607359656
0,10.1134889282,0.137610718593
0,10.2346154975,1.93824219699
0,10.9890363151,3.61188162231
0,10.3625025509,1.95922421182
0,8.77159847167,0.472077943087
0,8.53284129958,2.53787170072
0,9.48235100784,0.154322050743
0,10.4232166151,1.28775428093
0,11.6775929016,2.98301857115
0,9.5855517432,2.29582154842
0,8.39432110066,0.530057139816
0,9.52657234024,0.955636032029
1,23.6776333728,12.9560723653
1,23.2297985917,12.8621619738
0,10.1377578111,1.33666904274
0,9.87841462693,2.83038633789
0,11.3192239483,4.9679278403
0,11.9119040144,1.87160640866
0,12.0345210704,3.04956385187
0,10.2321180166,4.1482544577
0,9.87298413947,2.136399169
0,11.4669871368,1.43550966944
0,11.6224345633,2.32142762338
0,12.3494977116,3.27860762373
0,12.8405229828,4.06746434373
0,13.7034834241,2.65241620422
0,13.2160166668,6.46834261104
0,12.2668947277,2.33477312664
0,11.6073116901,4.49037002461
0,13.1447475387,3.26174783658
0,12.6772082522,2.166396638
0,13.0307087531,3.88944204379
0,12.8564996244,3.75416049427
0,13.9495336735,4.61991196526
0,14.2487303778,6.97337006338
0,14.0567456311,3.52761031775
0,14.623954654,7.41241175659
0,16.0734714431,3.59328929831
0,16.2548334621,6.48217302527
0,16.8452006942,9.8707642389
0,15.7051463455,7.7463402871
0,16.1279889123,7.83661396643
1,17.2060358553,8.5877321005
0,16.1631500906,6.90511452683
1,16.8659763637,7.58308166251
0,16.5468299163,8.01386040198
0,16.2607797716,8.01170848341
0,16.5852396395,6.95929264937
0,15.6637160487,5.75952781968
0,17.0970700527,6.11536730628
1,17.7457572393,10.8977803122
1,16.9889513168,9.19984360096
1,18.3710425752,8.15030723893
1,18.8322640498,12.4377337129
1,18.6569584312,11.9487275501
1,18.8919335452,8.58245552344
1,18.1944894028,8.5971560086
1,18.272029952,10.2300484277
1,17.6173722741,9.86735326993
1,17.5848417346,10.5382452289
1,17.3872415637,8.29681085424
0,17.3305869515,6.34853703621
