a.s,x
0,4.10534618479
0,4.15132173303
0,4.16843563488
0,4.17879851025
0,4.18923786744
0,4.20319127852
0,4.21665993097
0,4.23000350169
0,4.23209899976
0,4.24358561579
0,4.24878155545
0,4.2527129554
0,4.26216011662
0,4.26500875666
0,4.2658058259
0,4.2669165341
0,4.27386655909
0,4.27875580834
0,4.29287993222
0,4.29941650184
0,4.30521114369
0,4.30641547974
0,4.31395743131
0,4.31638715709
0,4.31681373575
0,4.31720765859
0,4.31885381145
0,4.32320070534
0,4.32655145191
0,4.3338694474
0,4.34420806535
0,4.35226200504
0,4.35689930407
0,4.36147120414
0,4.36276869192
0,4.36394966839
0,4.36753675879
0,4.36839498118
0,4.36947274185
0,4.37340450639
0,4.37340595577
0,4.3799471949
0,4.38922266333
0,4.39671831908
0,4.41173583368
0,4.41270912774
0,4.41393926267
0,4.42225338375
0,4.42547291643
0,4.42800283643
0,4.42925804771
0,4.43199999604
0,4.43742834305
0,4.43855476127
0,4.45092439913
0,4.45232266535
0,4.45777159181
0,4.45801025516
0,4.46575271359
0,4.47346300396
0,4.47461794948
0,4.47572738901
0,4.47624349981
0,4.47917057976
0,4.48018725602
0,4.48101998179
0,4.4843972046
0,4.4852150803
0,4.49009687051
0,4.49179389805
0,4.4920067155
0,4.49236581487
0,4.49360007863
0,4.49509266005
0,4.49556672837
0,4.497758791
0,4.49902107345
0,4.49998251433
0,4.50708270019
0,4.51419049764
0,4.51479233559
0,4.51775156306
0,4.52030387447
0,4.52054361596
0,4.52283696154
0,4.5235375398
0,4.52517504085
0,4.53104720048
0,4.53299529753
0,4.53399469241
0,4.53426973069
0,4.53571475506
0,4.5379906519
0,4.54004062933
0,4.54136057257
0,4.54721790252
0,4.5482538004
0,4.54886399073
0,4.5496621939
0,4.55232687331
0,4.55848782728
0,4.55983904183
0,4.56103807482
0,4.56188495258
0,4.56218806949
0,4.56254987701
0,4.56523700646
0,4.56879853262
0,4.56957420134
0,4.5726174866
0,4.57473071076
0,4.57506773831
0,4.5758817957
0,4.57688553357
0,4.58052836911
0,4.58102427279
0,4.58345199178
0,4.58345969211
0,4.58501453582
0,4.58652089517
0,4.5876944174
0,4.58836082294
0,4.58865135004
0,4.58971176448
0,4.59049011469
0,4.5939988658
0,4.60101999328
0,4.60132745362
0,4.60797683794
0,4.60911581269
0,4.609768714
0,4.61130804505
0,4.61323544686
0,4.6146325266
0,4.61515912258
0,4.61730315003
0,4.61733205305
0,4.61838149864
0,4.61889549467
0,4.61918974493
0,4.61975934733
0,4.6200489981
0,4.62160494427
0,4.62335596224
0,4.62622962536
0,4.62654252267
0,4.62808105114
0,4.63198623711
0,4.63205975298
0,4.63418626017
0,4.63568631655
0,4.63608150464
0,4.63875110602
0,4.63916660917
0,4.64068655255
0,4.6409902909
0,4.64149099575
0,4.64180252814
0,4.64265859466
0,4.64279530753
0,4.64533397363
0,4.64632261411
0,4.64799711203
0,4.65185462081
0,4.65517475778
0,4.65742724963
0,4.6603680219
0,4.66276572021
0,4.66292913895
0,4.66428479148
0,4.66536418027
0,4.66738836877
0,4.66812565107
0,4.66920949289
0,4.67159407427
0,4.67230106581
0,4.67285187927
0,4.67569328985
0,4.67616576355
0,4.67905707853
0,4.68009727476
0,4.68119557399
0,4.6852627853
0,4.6857680078
0,4.68584123869
0,4.68721716001
0,4.6875696788
0,4.69026265258
0,4.6906731332
0,4.69146487031
0,4.69230931032
0,4.69388981537
0,4.6944578508
0,4.69478656283
0,4.69523035357
0,4.69668251719
0,4.69987883985
0,4.70083597015
0,4.70268199933
0,4.70273524337
0,4.70416176067
0,4.70479254381
0,4.70512171534
0,4.70634462579
0,4.71096211362
0,4.71274428895
0,4.71381232156
0,4.71590137316
0,4.71624639439
0,4.71714275643
0,4.71856223701
0,4.71897297062
0,4.72093513771
0,4.72183733862
0,4.72432657993
0,4.72617290243
0,4.72694294181
0,4.72769109145
0,4.72807408507
0,4.72827179732
0,4.72994707127
0,4.73142904161
0,4.73230127324
0,4.73538064373
0,4.73724629095
0,4.73968933627
0,4.74098627491
0,4.74362224703
0,4.74655437718
0,4.747282782
0,4.74864786647
0,4.75169002013
0,4.75187862442
0,4.75352951333
0,4.75396567197
0,4.7547843528
0,4.7584286247
0,4.75876445352
0,4.76033152961
0,4.76271147555
0,4.76352454082
0,4.76397788421
0,4.76556005286
0,4.76659517847
0,4.76688214309
0,4.76776661399
0,4.76795096407
0,4.76887385816
0,4.7694972634
0,4.76988234427
0,4.77148180755
0,4.7717818725
0,4.77322662964
0,4.77355579169
0,4.77359710382
0,4.77654069161
0,4.77751685715
0,4.77940948539
0,4.78008596653
0,4.78483525089
0,4.7849527698
0,4.78711636151
0,4.78726709916
0,4.78739239197
0,4.7890626607
0,4.78920301246
0,4.78953605201
0,4.79402464211
0,4.79438835742
0,4.79506001795
0,4.79567518584
0,4.79592407258
0,4.79753426842
0,4.79839362706
0,4.80174771874
0,4.80186090053
0,4.80248891294
0,4.80325798564
0,4.80518565724
0,4.80579805184
0,4.81152462903
0,4.81312135335
0,4.81332324266
0,4.81536460469
0,4.81604662986
0,4.81696187989
0,4.81840903931
0,4.81888396464
0,4.82000438544
0,4.82108610587
0,4.82125609805
0,4.82187931142
0,4.82299900965
0,4.8245165383
0,4.82525591621
0,4.82535213211
0,4.82692455622
0,4.82772046235
0,4.82928239978
0,4.83000956089
0,4.83309070216
0,4.83335360888
0,4.83360840756
0,4.83424807781
0,4.83506039458
0,4.83523705731
0,4.83548156524
0,4.83627379308
0,4.83659845208
