a.s,s.s->a.f,c.f->a.s
1,6.89649450684,0.331946063892
1,9.40453191458,3.85039652329
1,10.9439987038,4.68322526838
0,6.36618490411,0.973389960129
1,7.48713892835,0.357637822236
1,8.11478610094,0.759992597473
0,7.80322109297,1.00678361659
2,12.1825845264,4.70610891517
1,7.5439188542,0.651977548758
1,8.0585701681,0.454748875137
1,8.74484633193,2.30761945668
1,7.32672370729,1.68213220827
1,8.0595311033,0.191885217177
1,10.7590403069,4.19484641635
1,11.8283843676,3.33361117421
1,11.4058754793,4.79503279684
1,11.7550916656,4.16507430912
1,10.5095197686,3.50073696831
0,7.23014709905,0.895266807699
2,11.1932176734,3.98514517146
1,11.0092823055,4.70974060892
1,10.3069072733,3.9720663409
1,11.0020106803,3.35418184314
1,10.914271727,5.12128573478
0,5.7484742912,0.214476875258
1,10.3720022633,4.01746292291
0,7.06006188908,0.662276360227
1,7.18388834875,0.0142605769608
1,11.2058649912,3.55575854174
1,9.94423549788,3.03321769893
1,11.1586889343,3.99255922281
1,7.57069272155,0.979623761473
0,6.51236210634,0.503210435686
1,8.32692554987,0.371503600199
1,8.22767687424,1.3176321716
1,6.39963493964,0.366540898669
1,6.97175782745,0.237982398084
1,6.6611788316,0.302942833871
1,6.80656391238,1.21558224913
0,6.91595356142,0.238533820293
2,11.1369860866,3.73272029191
1,10.9353462513,4.59920608897
1,10.4600273648,4.31355391502
0,5.99350312342,0.56244341191
1,8.24620845184,2.48731681765
1,10.1592780727,1.31315839364
2,12.712094047,4.68206682872
2,12.5101955876,4.70967389558
1,7.0598618383,0.636153050005
2,11.6261703258,4.50607644922
2,12.627630508,4.97518246876
2,12.7667118321,4.88061433614
1,7.73272024049,0.381956467178
1,7.91825683063,1.86910514022
2,12.0035127725,4.64251483559
1,7.16521467204,0.632761069821
1,12.1576150554,4.3875647631
2,10.3679187429,3.67211700579
1,10.4841268295,3.89668582684
1,9.80975119487,3.01043118669
1,12.4459563752,5.0176379282
2,11.8067905076,4.72577771633
1,10.7531013135,4.48650568932
1,12.3592755288,3.73737389022
1,13.3696633814,5.16096972377
2,13.3906967202,5.20972860291
2,11.9484648985,4.40119063755
1,8.00186157844,0.344598170929
1,7.95295409369,1.47315675875
1,7.35033778626,1.16750851562
1,7.15260361474,0.781629872752
1,8.96201586667,0.839080413768
1,9.4788448199,1.41889155871
1,10.5552152482,2.99541223649
1,10.0708650677,2.24731003574
1,9.464844402,3.0814066781
1,9.45758868328,2.33865730027
1,9.11033887734,0.165369547178
0,6.91313897313,0.662618102221
1,9.73782397338,2.49152431103
1,8.27156043844,1.50099322984
1,10.3183958295,2.92413936856
1,8.84338157607,1.6783208928
1,8.22798319502,1.55840270364
1,8.70292526356,1.84354634323
1,9.2216214048,2.00612996382
1,10.6728490736,3.5317388387
1,10.3288984731,4.61719036412
0,6.77890951818,0.907636087628
1,7.36880016437,0.734664035796
2,12.3263606923,4.29301398741
2,12.3839433246,4.99109359799
1,7.29671614202,0.665104682719
2,12.5118410716,4.92105857971
1,10.4873904919,4.12446598725
1,11.8317855389,3.60077486642
0,7.24913853385,0.239495028854
1,7.7043909796,0.228869996599
1,12.525505914,4.77611502004
0,6.75852068096,0.161967373364
2,12.2731430698,4.82619758871
0,7.74150133598,0.141344233686
1,11.3768889443,3.90157861181
1,11.0489692139,4.5023071745
1,10.8053910057,4.13883169888
1,10.889857574,4.69858001846
1,9.95861468772,1.16652409754
1,9.44560708802,2.64078122373
1,8.54383638957,2.6832614585
1,9.95710717228,3.79905210708
1,11.2811622372,2.85952353512
1,11.0971395651,3.71926836317
1,11.216435331,4.44333554207
1,9.77399949246,1.68677121458
1,9.96564824754,2.73231905228
1,10.276559692,2.29436993257
1,9.96557804153,3.68114403939
1,9.15551872719,1.6784721704
1,8.37317777294,1.49412036143
1,9.6301757312,1.94506768995
1,11.1690801106,3.52256143308
1,11.8677595176,3.42937567223
1,9.91738498119,3.25049963737
1,9.33110406749,2.35344280648
1,10.2509580571,3.27336938743
1,9.15689817082,1.98150735955
1,10.0992321115,3.17660986691
1,10.8081283683,3.75163911879
1,9.53482128866,1.78325173588
1,9.30323075017,0.113366928617
1,9.51377151026,2.38869539827
1,9.45846505924,1.98329698272
1,8.32365393768,2.0789083438
1,8.94601344586,1.87714922745
1,10.4086379098,3.3333593691
1,8.36280021588,3.15444626342
1,9.66115250368,2.76711142422
1,7.836714878,0.245940191335
1,8.32560204594,1.57746134973
2,13.8383956011,5.77389587101
1,9.56334417565,3.47326233487
1,9.48516977841,1.75737220483
1,8.03649871711,2.10144354345
1,8.58507113949,1.6357008325
1,9.71073499264,1.00724422475
1,10.9038392713,3.3220507677
1,11.1004558534,4.02150781982
0,5.63959465904,0.174256044473
1,12.1895113239,4.66166010133
0,5.90237345493,0.562096137174
1,10.9565109848,3.98674968192
1,10.6448900303,3.09555632781
2,12.8888192691,4.78394034974
0,8.01837702071,0.479041326696
1,8.61189316514,2.52781511665
1,10.506305148,4.21937213789
1,9.77569443035,2.27381758805
1,9.62553306181,2.75322364762
1,9.41187984545,2.04505081197
1,8.40071182333,1.97421830339
1,8.27326929878,1.37532760073
2,12.5463095507,5.34463553149
1,8.12646998624,0.164678698372
1,8.61223919385,1.82983732793
1,9.58137364088,1.81916311334
1,9.52359635608,2.51626460936
1,11.139445882,4.91557622266
1,11.8893240953,3.82424278324
0,6.71818981295,0.0476235983883
1,11.6944108208,4.24563294951
1,7.14745273572,0.87351492324
1,8.03659884826,2.1362305286
1,5.72958039033,0.0963119054945
1,11.1203420431,4.0873917952
1,11.9227637914,4.47781470066
1,11.2752858632,4.65591269083
2,11.6274410625,4.65476175209
1,7.86346077547,1.16159170854
1,7.97758057761,1.48600014601
1,8.11029082801,2.27386558589
1,9.85131895755,3.95328921814
1,9.35961570401,2.43326998221
1,9.91691688555,3.22604303087
1,9.4718560277,2.37854523294
1,9.87573976568,3.70679609971
1,9.93188375237,4.14245019154
1,10.0151271141,1.78801317725
1,9.50184158096,3.19514898684
1,9.21811169874,2.30191527183
1,7.87471575662,2.18861513026
1,9.74397057875,2.57434569548
1,8.8584946565,1.22536728921
1,8.4567075681,1.58131898203
1,7.85316655771,2.03494904023
1,10.5291184359,3.17964831898
1,10.8409972552,2.86512449283
1,9.44924823036,1.2715175542
2,11.6427928155,4.52758272476
2,10.5939216965,2.7903526404
1,10.0353451458,1.96677920188
1,11.4123403688,4.79312113019
1,12.2484260362,4.59848460737
1,6.81527632512,0.839888643065
1,11.9925955551,4.11717485088
1,11.9881447201,3.51781643743
1,10.538666896,3.04054966303
1,11.5440167542,3.45278103706
1,7.5266022493,0.143342294056
1,7.93782165946,1.06895439219
1,7.43258237731,0.679472225699
1,10.7273615903,3.66516893674
1,9.92984423003,2.60006961396
0,6.26621243422,0.217188113094
1,12.0111161769,3.60487797529
1,10.3108164407,2.71364525258
1,10.3410478708,5.03501533827
1,8.24792797487,1.14138170655
0,7.15982823278,0.202971537091
1,7.82726865752,1.5846597087
1,8.75947075528,1.9176742467
1,7.84714101727,0.379000935029
1,7.54927063145,0.906942895083
0,6.69804201624,0.432969055241
0,7.59905757898,0.196835702
1,12.1353006266,3.75825447433
1,7.73712148601,0.293833929147
0,6.27784331313,0.30488527097
1,9.28490040032,2.71794800839
1,7.8561629256,1.78199879023
1,8.1541756099,0.566026207715
1,7.89481974045,0.443014998303
1,8.65449269205,1.90327658759
1,8.46917101256,0.0540097885655
1,6.67743579292,1.16382702195
2,13.3313563998,5.27617752178
1,7.37057399634,2.09524255879
1,7.44327599353,1.326532446
1,7.38263254739,0.303201315832
1,11.3067009316,5.55138708152
1,12.3889818106,4.51874395202
0,7.1071016842,0.360695482963
1,10.9429836773,3.70103230196
1,11.3616042713,4.18306680977
0,6.2313931332,0.141569227022
1,10.8103847856,3.83411608106
1,9.60217852835,3.52711002753
1,11.7486828229,5.36853308024
1,11.5514043072,4.45798496107
2,11.0115776769,3.5071176684
1,12.1022014301,4.57507108131
2,12.0124238565,4.41108661047
1,12.7629283061,5.44359917214
1,7.96295059439,2.18668667152
1,7.95694896245,3.11601283316
1,8.93350712909,2.05083829867
1,9.48091803039,0.686730081271
1,9.35642552096,2.09079429497
1,10.1257026323,3.10618542432
1,11.7345486608,4.4804262297
1,11.2627167512,5.08498665273
1,11.0041587186,3.36089026975
1,10.8749206636,3.94422456526
1,11.0792645118,2.6265342502
1,11.7649747074,4.58762136267
1,9.85577500968,3.71971124623
1,8.92551913728,2.81132586735
1,9.43218818689,2.68688449747
1,8.71570345102,1.38257891073
2,11.3399240523,4.90653631126
1,8.62162363114,1.74535619585
1,7.12257734422,1.7602603829
1,7.0705908727,0.254873485888
1,7.00021292575,0.819226033158
1,11.0849611275,4.53817447158
1,6.93315690037,0.575324846123
2,12.0841019283,4.30960725421
0,6.80464162609,0.0464474527471
1,10.9784367704,4.06526382272
1,11.2519656032,4.64265290378
1,6.54827588697,0.0725967001717
1,10.7627632739,4.26589709372
1,11.7344354358,4.25963170751
1,10.6181058103,2.62021336077
1,12.7807651404,4.08963425293
1,8.02857606753,2.89331191256
1,7.83967588774,0.0747581237783
1,7.08059903007,1.72058188233
1,11.2268105069,3.54620626446
1,11.1046283719,3.22185474684
1,11.4079194449,2.91143490817
1,12.1817710348,4.91508575978
1,12.0038354156,4.42683659627
1,7.59172401875,0.860627853378
1,8.57176562755,1.79482487601
1,8.95928020721,0.897045188317
1,9.75088904801,3.5809749554
1,10.7290160075,3.00555960477
1,9.80583940299,2.60089109314
1,9.21036988712,1.83793629668
2,13.1222609098,5.21238943043
2,12.1098636502,4.60933400606
1,11.0291495983,3.7637797991
1,6.47244885957,1.33948898532
1,12.1294360499,4.26211850689
1,10.8149346062,3.7372388667
1,9.91754858005,3.72612508765
1,9.1796385429,1.0596861274
1,8.90951459963,0.230748354712
1,10.0706523867,2.20237282695
1,10.6167008066,2.91754922771
1,8.7755288929,1.2335709406
1,9.42729677794,1.01863252663
1,8.70486301207,2.31811827488
1,9.53471360618,3.66181404849
1,10.0117889651,1.99831335096
1,8.47316344712,0.606092056279
2,10.953407449,3.7928081997
0,6.1974674467,0.00232628882441
1,9.94698896536,2.60520067965
1,11.1120985925,3.3632632623
1,11.5341389596,3.49854299767
1,11.534917071,4.45105223328
2,11.0842671579,3.47277299068
1,8.41268128171,2.62692789641
1,10.2091328418,2.30073372412
1,11.0367522577,2.82482168927
1,10.9006269844,3.78358765063
1,10.5389546552,3.43472507279
1,9.43482437557,1.99770581338
1,9.9302517556,3.25882485676
1,10.8095465845,4.02370808368
1,7.13684339615,0.977671027827
1,8.20068161869,1.56196104027
1,9.46085974965,1.94488035048
1,8.90549313317,3.50288619577
1,9.64581615503,1.82379393325
1,11.4619895701,3.47035432357
1,12.4084675085,5.01567064361
1,7.07827900572,1.44966764218
2,12.0855336015,4.89695705168
1,10.8454350332,4.23061780918
0,6.70413313853,0.0124541401874
1,11.2719080113,4.21325233585
0,6.35247389801,0.0510682191752
1,11.2361387465,4.53363294556
1,11.3164910554,3.49157002126
1,12.1790914324,4.37236382113
1,9.50200225013,2.64497406579
1,10.7867445176,4.13883751422
0,7.05338503554,0.017696941386
1,10.6472584434,3.02732615867
1,9.37982672208,2.10706699149
1,9.89982606243,2.86164749869
1,8.27787543827,2.97829882709
1,10.4020581072,2.74441062404
1,11.4751523901,4.33514510467
0,7.91448602332,1.59209603608
2,13.7708538114,5.17606397882
1,8.63679873358,0.367259963588
1,9.85373748975,2.17594180696
1,7.35749403292,0.576307133812
1,7.84201923078,1.31400905986
1,8.66670481456,1.42871525273
1,8.67690334691,0.628416238553
1,9.08221740988,1.5381247745
1,9.52899790447,2.81898152333
1,9.27326731928,1.96465010223
1,11.0958487604,3.32969054195
1,11.2400763615,3.69396599469
0,6.17520458463,0.76241394032
0,7.06913026336,0.684863691653
