a.s,x
1,17.9982454069
1,18.0049895094
1,18.006751604
1,18.0169637223
1,18.0178974981
1,18.0199230564
1,18.0224278351
1,18.0350937005
1,18.0407453355
1,18.040808242
1,18.0408306363
1,18.0444433744
0,18.0486653387
1,18.0547641711
1,18.0642906512
1,18.0657612292
1,18.066008334
1,18.0679090502
1,18.0681923502
1,18.0706455716
1,18.0745028137
1,18.0810617193
1,18.0826885682
1,18.0854709778
1,18.0879399048
1,18.0983473039
1,18.106355372
1,18.1082118677
1,18.109746391
1,18.1145902745
1,18.1185227143
1,18.1188687811
1,18.120024878
1,18.1214404186
1,18.145753809
1,18.146168418
1,18.148560283
1,18.1519721394
1,18.1574596191
1,18.174573984
1,18.1746141925
1,18.1793915941
1,18.1886936501
1,18.1918559935
1,18.1923087012
1,18.1961734512
1,18.2031807082
1,18.2039350923
0,18.2051914545
1,18.2075472467
1,18.2142989645
1,18.2150504785
1,18.2298469139
1,18.231388099
1,18.2397895157
1,18.2402458695
1,18.2454459513
1,18.2476497524
1,18.2479556413
1,18.2529855168
1,18.2591004436
1,18.2599532903
1,18.2620141606
1,18.2623953432
1,18.2648823224
1,18.2664143502
1,18.269643228
1,18.2836338452
1,18.28769269
1,18.2883328844
1,18.2894135302
1,18.2939143525
1,18.2943704015
1,18.296510143
1,18.2969708998
1,18.2979133647
1,18.3003193316
1,18.3036629224
1,18.3067703455
1,18.3116720423
1,18.3151827722
1,18.3155945289
1,18.3235291087
1,18.3241461633
1,18.3269269484
1,18.3275994424
1,18.3296735349
1,18.3311663515
1,18.3316732636
1,18.3362775939
1,18.3394236804
1,18.3418318483
1,18.3441478905
1,18.3495109613
1,18.3521232315
1,18.3526476318
1,18.3620511967
1,18.3628894557
1,18.3695656611
1,18.3727138392
1,18.374202284
1,18.374643147
0,18.3758265374
1,18.3906303441
1,18.3907002652
1,18.3913444835
1,18.394475749
1,18.4010764286
1,18.4014726124
1,18.4039552252
1,18.4066134174
1,18.4130307256
1,18.4148801048
1,18.4177906893
1,18.4187477482
1,18.4262913158
1,18.4303219228
1,18.4323802933
1,18.435860935
1,18.4375987766
0,18.4386646604
1,18.4446034929
1,18.4468538566
1,18.4470161016
1,18.448111708
1,18.45665218
1,18.4580447885
1,18.4637985467
1,18.4667848962
1,18.4809323186
1,18.4831036889
1,18.4866113865
1,18.5042062867
1,18.5126041207
1,18.5147603527
1,18.5196872238
1,18.5205298563
0,18.5223465713
1,18.5230429474
1,18.5250926133
1,18.5264015142
1,18.5299968651
1,18.5309704711
1,18.5319916032
1,18.5323699901
1,18.5339229472
1,18.5354774476
1,18.53787713
1,18.5388820551
1,18.5425508231
1,18.543169894
1,18.5503653028
1,18.5525512599
1,18.5534340338
1,18.5536693805
1,18.5557829263
1,18.5575721069
1,18.5599445199
1,18.5600940647
1,18.5613293053
1,18.5640452212
1,18.5665553667
1,18.5703783274
1,18.5733648371
1,18.5762359805
1,18.5773243775
1,18.5781287641
1,18.5806527367
1,18.5820084363
1,18.5825065429
0,18.5839037173
1,18.584058259
1,18.5869896665
1,18.593078903
1,18.5960885813
1,18.5984927089
1,18.6004842829
1,18.6015772659
1,18.6026899563
1,18.603737365
1,18.604781701
1,18.609953636
1,18.6119156375
1,18.6123203976
1,18.6134583619
1,18.6160685739
1,18.6181310398
1,18.6185956624
1,18.6186758753
1,18.6228749941
1,18.6313902707
1,18.6319859714
1,18.6396557832
1,18.6397895942
1,18.640715958
1,18.6412847186
1,18.6425999182
1,18.6437666151
1,18.6444896743
1,18.6445795407
1,18.6445873932
1,18.6457344184
1,18.6488657554
1,18.6493286578
1,18.6507224909
1,18.6529373771
1,18.6537380801
1,18.655036062
1,18.6551120922
1,18.6554569968
0,18.6566196762
1,18.6571913136
1,18.6577905103
1,18.658072492
1,18.6605021194
1,18.660513977
1,18.6622074311
1,18.6627816917
1,18.6641650396
1,18.6644309747
1,18.6644834756
1,18.6720244482
0,18.6721521494
1,18.6744107317
1,18.674829434
1,18.6800916391
1,18.6895734781
1,18.6895759455
1,18.6896335458
1,18.6911044069
1,18.6918268914
1,18.6946830881
1,18.6952366703
0,18.6955584361
1,18.697013687
1,18.6984914809
1,18.700172871
1,18.7016882128
1,18.7041201555
1,18.7043799328
1,18.7077093504
1,18.7112269499
1,18.7152860332
1,18.7154660356
1,18.7158985606
1,18.716501171
1,18.7177198448
1,18.7208252464
1,18.7211195658
1,18.7220197227
1,18.7231429061
1,18.723154267
1,18.7261068988
1,18.7272851352
1,18.7294590116
1,18.7301275654
1,18.7346666081
1,18.7409647757
1,18.7411232806
1,18.7413525364
1,18.741536304
1,18.7417061061
1,18.7419173071
1,18.7422277063
1,18.744468276
1,18.7491488746
1,18.7517044521
1,18.7531643866
1,18.7565641793
1,18.7579284355
1,18.7592086165
1,18.7655257488
1,18.7662706862
1,18.7672491462
1,18.7684446468
1,18.7699191015
1,18.7701028835
1,18.7768129968
1,18.7783955196
1,18.7830954678
1,18.7838173481
1,18.7863918618
1,18.7881021488
1,18.7893608367
1,18.7901248663
1,18.790183986
1,18.7902360151
1,18.7912084259
1,18.7912113519
1,18.7933176236
1,18.7940217835
1,18.7950369082
1,18.8002946819
1,18.800508686
1,18.8062882316
1,18.8063210442
1,18.8089221512
1,18.8089727654
1,18.8112877785
1,18.8132625655
1,18.8135674339
1,18.8235216382
1,18.8237806592
1,18.8255171254
1,18.8271449195
1,18.8272859339
1,18.8273355088
1,18.8273641075
1,18.8282798692
0,18.8295502899
1,18.8301949602
1,18.8311425045
1,18.8339644279
1,18.8339720972
1,18.8342905587
1,18.8343656313
1,18.8355459035
1,18.8359218551
1,18.8361643663
1,18.8363240927
1,18.8421959997
1,18.8504304511
1,18.8554701714
1,18.8635645001
1,18.8649211387
1,18.8654408536
1,18.8659731283
1,18.8700204948
1,18.8724398992
1,18.8738113843
1,18.8755909863
1,18.88097912
1,18.8813108854
1,18.8825734991
1,18.8914741316
1,18.891600929
1,18.9000768054
1,18.9010097696
1,18.9028648585
1,18.9040826476
1,18.9056225481
1,18.9057245548
1,18.9086224265
1,18.9108007566
1,18.9131359139
1,18.9131482701
1,18.91368666
1,18.9159831298
1,18.9163455212
1,18.9220824672
1,18.9229691165
1,18.9229847996
1,18.9303382493
1,18.9303953543
1,18.9307926473
1,18.931059707
1,18.9340925472
1,18.9366990738
1,18.9373345081
1,18.9384610978
1,18.9390955972
1,18.9409664697
1,18.9440631369
1,18.9442182379
1,18.9470990238
1,18.9513054799
1,18.9521892269
1,18.9544924443
1,18.9547160703
1,18.9559170538
1,18.9577024941
1,18.9606706915
1,18.9632872733
1,18.9637433807
1,18.9638738329
1,18.9709872718
1,18.979430418
1,18.9797934044
1,18.9800450854
1,18.9807526877
1,18.9817345238
1,18.982321231
1,18.9831036336
1,18.9848078814
1,18.9866915392
1,18.9888112596
1,18.9893196897
1,18.98957366
1,18.9897979628
1,18.9909872763
1,18.9958940775
1,18.9977652427
1,19.0007537799
1,19.0077042452
1,19.0106552138
1,19.0113674282
1,19.0135017449
1,19.0142223541
1,19.0205406942
1,19.0238078895
1,19.0243840538
1,19.0260673219
1,19.0266039228
1,19.0294002207
1,19.029679596
1,19.0304648289
1,19.0308751315
1,19.0316144478
1,19.0325552591
1,19.0339596424
1,19.0350497558
1,19.0375147487
1,19.0391171946
1,19.0394672033
1,19.0410945579
1,19.0424409676
1,19.0457576273
1,19.0462593178
1,19.0512339925
1,19.0515061376
1,19.0534123602
1,19.0550364075
1,19.058735749
1,19.0628199712
1,19.0640762828
1,19.0683034067
1,19.0684538488
1,19.0692320249
1,19.0692516513
1,19.0700941271
1,19.0708140124
1,19.0708732843
1,19.073946906
1,19.0747507818
1,19.0748716848
1,19.0751430473
1,19.0755522519
1,19.0790784908
1,19.0801065823
1,19.0811677683
1,19.0813377698
1,19.0816833051
1,19.0827319317
1,19.0858395545
1,19.0892101258
1,19.090001569
1,19.0921571133
1,19.0922147771
1,19.0956217146
1,19.0967367075
1,19.0971350881
1,19.0986878129
1,19.1002860777
1,19.1009879315
1,19.102085242
1,19.1036715802
1,19.1055432251
1,19.1056427234
1,19.1063194387
1,19.1069468659
1,19.1073604554
1,19.1078011668
1,19.110869628
1,19.1134185609
1,19.1170335657
1,19.1178314629
1,19.120513742
1,19.120895447
1,19.1212574323
1,19.1217021182
1,19.1221897366
1,19.1238541611
1,19.1250544977
1,19.1252962042
1,19.1295844456
1,19.1318611672
1,19.131952607
1,19.1365814833
1,19.137789276
1,19.140350155
1,19.140591559
1,19.1423237506
1,19.1424212453
1,19.1425373171
1,19.1433029013
1,19.1440420644
1,19.1460168963
1,19.1465575623
1,19.1472834901
1,19.1492519235
1,19.1502310155
1,19.1505911449
1,19.1512602603
1,19.1520835287
1,19.152926844
1,19.1532372475
1,19.1548694124
1,19.159396525
1,19.1616059885
1,19.1623304955
1,19.1626169673
1,19.164807815
1,19.16627443
1,19.1675002675
1,19.1711121458
1,19.1730006627
1,19.1745389733
1,19.177258184
1,19.1802782273
1,19.1803387236
1,19.1812981817
1,19.183248506
1,19.1832781606
1,19.183873376
1,19.1879920569
1,19.1885324664
1,19.1921867239
1,19.1927525526
1,19.1928880016
1,19.1929507518
1,19.1934935039
1,19.1949899731
1,19.1958289616
1,19.1958443062
1,19.1963690224
1,19.1971789232
1,19.1978276235
1,19.1983151068
1,19.1985552362
1,19.2000755267
1,19.2028967471
1,19.2083259737
1,19.2090810706
1,19.210862824
1,19.2109565471
1,19.2110698718
1,19.2115989996
1,19.2138249703
1,19.2157584373
1,19.2165043557
1,19.2210691487
1,19.224075999
1,19.2245505837
1,19.2262062963
1,19.2301260648
1,19.2314131613
1,19.2318043469
1,19.232787393
1,19.2342701379
1,19.2390107927
1,19.2402280301
1,19.2404853112
1,19.2461181858
1,19.2465051627
1,19.2471116113
1,19.2478483022
1,19.2478814931
1,19.2491498907
1,19.25109551
1,19.2518137395
1,19.2537564601
1,19.2539206846
1,19.2551560892
1,19.2557169644
1,19.2579097009
1,19.2588976128
1,19.2612038123
1,19.2613247915
1,19.2619937086
1,19.2643687309
1,19.2648352569
1,19.2662341412
1,19.2668448036
1,19.2684401637
1,19.2712802147
1,19.2722998549
1,19.272655471
1,19.2739104741
1,19.2747153707
1,19.27776422
1,19.2786729696
1,19.2791852815
1,19.2797990906
1,19.279959172
1,19.2804515593
1,19.2816894976
1,19.2876781278
1,19.288060432
1,19.288178649
1,19.2883360153
1,19.2884692445
1,19.2891299177
1,19.2892039904
1,19.2893409392
1,19.2906181824
1,19.2926564493
1,19.2948118945
1,19.2949495179
1,19.2951291595
1,19.2953030366
1,19.296449233
1,19.2976195703
1,19.2995429227
1,19.3023910357
1,19.3053565451
1,19.3071694328
1,19.3074809818
1,19.3079005394
1,19.3083895874
1,19.3094173471
1,19.3104468386
1,19.3118584177
1,19.3133117695
1,19.3134968375
1,19.3147438246
1,19.315035819
1,19.3165553809
1,19.3170640161
1,19.3177221275
1,19.3195138637
1,19.3203465759
1,19.3209920409
1,19.3212617457
1,19.3217159712
1,19.3239583747
1,19.3253196989
1,19.3282459512
1,19.3292618534
1,19.3305468273
1,19.3310414169
1,19.3320439
1,19.3335394201
1,19.3360721438
1,19.3389616623
1,19.3391613122
1,19.3396832044
1,19.3401525986
1,19.3408164842
1,19.3415326784
1,19.34531053
1,19.346193027
1,19.3483833644
1,19.3529816908
1,19.3543678451
1,19.3558262925
1,19.3568172876
1,19.3601878567
1,19.3605485982
1,19.3605489432
1,19.3632652026
1,19.3637686829
1,19.3641815602
1,19.3644322213
1,19.3649153577
1,19.3657734844
1,19.3663447612
1,19.3673583252
1,19.3677896132
1,19.3700233145
1,19.3703609276
1,19.3715680818
1,19.372119717
1,19.3747548441
1,19.3782421606
1,19.3784409194
1,19.380478717
1,19.3846761243
1,19.385886567
1,19.3861700016
1,19.3863680629
1,19.3869068897
1,19.3888117306
1,19.3905095339
1,19.3906037878
1,19.3925942046
1,19.3935136283
1,19.394519904
1,19.3947583506
1,19.3957806933
1,19.4001611301
1,19.4021702636
1,19.4043279878
1,19.4063785009
1,19.4067263298
1,19.4086957887
1,19.4092861755
1,19.4094417133
1,19.4095694078
1,19.4102179589
1,19.4114679176
1,19.4116317284
1,19.4119504744
1,19.4132032233
1,19.4132412459
1,19.4151018385
1,19.4151214649
1,19.4178468084
1,19.4191957417
1,19.4197857864
1,19.4198768581
1,19.4205900455
1,19.4222920627
1,19.4223250823
1,19.4245625183
1,19.4253801771
1,19.4263941139
1,19.427348051
1,19.4277461501
1,19.4279183994
1,19.4293987199
1,19.4296113521
1,19.4319252748
1,19.434892121
1,19.4360434084
1,19.4388094266
1,19.4404880788
1,19.4413745002
1,19.443436756
1,19.4454474968
1,19.4477288922
1,19.4483807068
1,19.448545215
1,19.4492572532
1,19.4515689469
1,19.4517582523
1,19.4529353075
1,19.4557633986
1,19.4561881156
1,19.4562911633
1,19.4564038856
1,19.4574263719
1,19.4582357482
1,19.4586685245
1,19.4593889942
1,19.4601486019
1,19.4603884666
1,19.4652490003
1,19.4660946706
1,19.4662110211
1,19.4666119932
1,19.4671622592
1,19.4701612644
1,19.4705104928
1,19.4709051306
1,19.4714701672
1,19.4724547709
1,19.472769968
1,19.4730558037
1,19.4756127153
1,19.476295006
1,19.4772948518
1,19.4773923722
1,19.478016233
1,19.4784590618
1,19.4798653043
1,19.4817827713
1,19.4831827055
1,19.4832363054
1,19.485382375
1,19.4857856965
1,19.4861849698
1,19.486910308
1,19.4886590181
1,19.4889251304
1,19.4896198799
1,19.4897375737
1,19.4902336889
1,19.4936167812
1,19.4940467718
1,19.494561935
1,19.5011563826
1,19.5027004412
1,19.5050704675
1,19.5057703239
1,19.5077229106
1,19.5079666902
1,19.511291031
1,19.5113903395
1,19.5123123121
1,19.5125671532
1,19.515172188
1,19.517826117
1,19.5187388198
1,19.5210070768
1,19.5222105075
1,19.523421111
1,19.5243726888
1,19.5279372847
1,19.528006039
1,19.5287035204
1,19.5300471278
1,19.5300979426
1,19.5358373173
1,19.5360577882
1,19.5369716818
1,19.5378863511
1,19.5380828658
1,19.5387267687
1,19.5388169869
1,19.5406536327
1,19.5407599796
1,19.5430219747
1,19.5430375823
1,19.5431365913
1,19.5486272133
1,19.5496877026
1,19.5506446526
1,19.550821386
1,19.5532697205
1,19.5547243866
1,19.5568348249
1,19.5573324153
1,19.5579557952
1,19.5598817934
1,19.5601251985
1,19.5627977096
1,19.5632211519
1,19.5648475666
1,19.5654460396
1,19.5678564547
1,19.5686387536
1,19.5695795971
1,19.571873258
1,19.5731531872
1,19.5736488962
1,19.5736559234
1,19.5763586171
1,19.5766832749
1,19.5769471347
1,19.577810076
1,19.5791073168
1,19.579493121
1,19.5804007109
1,19.5816225851
1,19.5832387198
1,19.5834457558
1,19.583841046
1,19.5838908682
1,19.587262553
1,19.5888264257
1,19.5897574474
1,19.5903263151
1,19.5928627168
1,19.5933992209
1,19.5938415372
1,19.5939019654
1,19.5945855143
1,19.5949300704
1,19.5952234924
1,19.5955123715
1,19.5956483239
1,19.5956543397
1,19.5958951698
1,19.5977712969
1,19.5982024564
1,19.5986158164
1,19.6010781869
1,19.6017949933
1,19.6024873446
1,19.6030978871
1,19.6033780382
1,19.6035798319
1,19.6044813534
1,19.6049624248
1,19.6056593037
1,19.6060345685
1,19.608559702
1,19.6094240608
1,19.6101897953
1,19.6104118496
1,19.6113458598
1,19.6125855018
1,19.6132394358
1,19.6133974657
1,19.6142663548
1,19.6145805731
1,19.6166175135
1,19.6168882212
1,19.6172715465
1,19.6181659719
1,19.6189956787
1,19.6191201009
1,19.6225724433
1,19.6232837388
1,19.623577684
1,19.6243213099
1,19.6249126644
1,19.6254459175
1,19.6255070362
1,19.6266854086
1,19.6280768694
1,19.6281971763
1,19.6298016391
1,19.6306271573
1,19.6307628296
1,19.6323138987
1,19.6323619665
1,19.6335626391
1,19.6347720285
1,19.6377910166
1,19.6394571578
1,19.6403916563
1,19.6447264443
1,19.6467647085
1,19.6485954847
1,19.6486285522
1,19.650034676
1,19.6506502792
1,19.6510140762
1,19.6520450847
1,19.6531669098
1,19.6535737593
1,19.6557511118
1,19.6571734883
1,19.6595171466
1,19.6601596036
1,19.6634855604
1,19.6657818759
1,19.6661348806
1,19.667139569
1,19.6677496234
1,19.6712162599
1,19.6723980872
1,19.674306974
1,19.6743585499
1,19.6744436518
1,19.6776146064
1,19.6805127463
1,19.6830518908
1,19.68381902
1,19.6853054476
1,19.685823017
1,19.6926009315
1,19.6926128376
1,19.6927522503
1,19.6934532606
1,19.6936775127
1,19.6950485399
1,19.6957567441
1,19.6971279748
1,19.6979636281
1,19.6988454697
1,19.7000313543
1,19.7027203265
1,19.704430047
1,19.7049752674
1,19.7054098245
1,19.7071836445
1,19.7082100461
1,19.7102338155
1,19.7136047502
1,19.7141082168
1,19.7144881369
1,19.7221991242
1,19.723353926
1,19.7250174669
1,19.7273817817
1,19.7282795031
1,19.7294200563
1,19.7308141431
1,19.7319472232
1,19.7324689456
1,19.7353988522
1,19.7373920989
1,19.7374296077
1,19.7390092838
1,19.7403941321
1,19.7405837328
1,19.7414784078
1,19.7422032684
1,19.7423994986
1,19.7435252475
1,19.7440165103
1,19.7444733317
1,19.7450586221
1,19.7508463551
1,19.7522713778
1,19.7532684488
1,19.753571856
1,19.7549736614
1,19.7552569155
1,19.7552606837
1,19.7562027556
1,19.757798021
1,19.757979518
1,19.7601011449
1,19.7612440746
1,19.7621978806
1,19.7625419762
1,19.7657479074
1,19.765876105
1,19.7734161855
1,19.7739399426
1,19.774213565
1,19.7751646432
1,19.7762240717
1,19.7790389104
1,19.7834164634
1,19.7837475681
1,19.7845113011
1,19.7855537295
1,19.7861700509
1,19.7863802802
1,19.7885057527
1,19.7913340715
1,19.7931960056
1,19.7932339049
1,19.7943993799
1,19.7945692713
1,19.7955701421
1,19.7967754342
1,19.8000753614
1,19.8001217209
1,19.8019968402
1,19.8044381792
1,19.8050454316
1,19.8061577168
1,19.806795309
1,19.8075655989
1,19.81052161
1,19.8108954252
1,19.8112510882
1,19.816208164
1,19.8171511342
1,19.8177058671
1,19.8177724411
1,19.8191119281
1,19.8211607917
1,19.8218552364
1,19.8221507983
1,19.8244488734
1,19.8272227086
1,19.8272813256
1,19.8275529079
1,19.8279365364
1,19.8292237062
1,19.8301667406
1,19.8301697248
1,19.8314493766
1,19.8355953292
1,19.8359210303
1,19.8367099942
1,19.8375387225
1,19.8390480423
1,19.8401513945
1,19.8415186035
1,19.842982193
1,19.8441801654
1,19.8445121395
1,19.8462157127
1,19.8464717554
1,19.8465685659
1,19.8472747538
1,19.8480305038
1,19.8480311855
1,19.8485303523
1,19.8489468515
1,19.8494826596
1,19.8530786528
1,19.8538675187
1,19.8545338823
1,19.8556708572
1,19.8560367122
1,19.8584186853
1,19.8589117464
1,19.8597716807
1,19.8599787033
1,19.8610634149
1,19.8616040211
1,19.8632154379
1,19.866619024
1,19.8670441379
1,19.8692183407
1,19.8705128317
1,19.8718914844
1,19.8726401023
1,19.8727212762
1,19.8727624724
1,19.8734388187
1,19.8734870202
1,19.8737977833
1,19.8740859844
1,19.8751612864
1,19.8772382651
1,19.8802926995
1,19.8844146607
1,19.8844147702
1,19.8845558604
1,19.8853856338
1,19.8862824528
1,19.8892037285
1,19.8900822733
1,19.8902489381
1,19.8908539767
1,19.8966277174
1,19.8967820999
1,19.897736648
1,19.9008743018
1,19.902677199
1,19.9082005087
1,19.9089867099
1,19.9094110744
1,19.9103682825
1,19.9116405916
1,19.9117923343
1,19.9123955178
1,19.9136792298
1,19.9136861123
1,19.9160962928
1,19.9161001687
1,19.9166750659
1,19.9176498682
1,19.9179980138
1,19.9189791521
1,19.921760957
1,19.9260001066
1,19.9278371061
1,19.9282351143
1,19.9288511559
1,19.9296653833
1,19.9310178197
1,19.9314294268
1,19.9324880409
1,19.9325199913
1,19.9328667389
1,19.9337253336
1,19.9343234983
1,19.9347182401
1,19.9354860307
1,19.9362433726
1,19.9364349287
1,19.9387695366
1,19.9390597741
1,19.9436400576
1,19.9469002429
1,19.9472842048
1,19.948915279
1,19.9502389567
1,19.9525186932
1,19.9537594007
1,19.9544960934
1,19.9557107312
1,19.9572535061
1,19.9576360775
1,19.9580694906
1,19.9595784346
1,19.9606844941
1,19.961336532
1,19.9640262317
1,19.96588047
1,19.9667912145
1,19.9668992836
1,19.9679866211
1,19.9683145957
1,19.9695427506
1,19.9699704121
1,19.9706069008
1,19.970646212
1,19.9733213481
1,19.9740307233
1,19.9743246557
1,19.9754200238
1,19.976633533
1,19.9767801162
1,19.9775679166
1,19.9783714344
1,19.9796307438
1,19.9811502309
1,19.9815528733
1,19.9818305967
1,19.9819845147
1,19.9822090273
1,19.9829753932
1,19.9833705703
1,19.9838975569
1,19.985635357
1,19.9859040873
1,19.985986313
1,19.9882411188
1,19.989393693
1,19.9898892367
1,19.9921954828
1,19.9922581439
1,19.9925653555
1,19.9936818913
1,19.9952660829
1,20.0020519979
1,20.002245234
1,20.0041045102
1,20.0053655981
1,20.0073283332
1,20.0075773065
1,20.0092418349
1,20.0101209729
1,20.0107081056
1,20.0108246254
1,20.0109159674
1,20.0129279005
1,20.0137812601
1,20.0138244962
1,20.0139927824
1,20.0145974399
1,20.0151566157
1,20.015393534
1,20.015437492
1,20.017587045
1,20.020192513
1,20.0208388523
1,20.021807674
1,20.0253447025
1,20.0265555708
1,20.0267972846
1,20.0268196037
1,20.028404601
1,20.0297820438
1,20.0302719496
1,20.0309924291
1,20.0309950274
1,20.0313879272
1,20.0321317729
1,20.0341849162
1,20.0347992911
1,20.0375820594
1,20.0382673725
1,20.038746703
1,20.039037414
1,20.0394255786
1,20.0401613487
1,20.040695113
1,20.0420545005
1,20.0425989701
1,20.0442059916
1,20.0473767719
1,20.0476957236
1,20.0488658127
1,20.0497891819
1,20.0510466962
1,20.0521819813
1,20.0528593293
1,20.0531861861
1,20.0564103767
1,20.0583156909
1,20.0587061574
1,20.0587150508
1,20.0594144804
1,20.0598371699
1,20.0601042307
1,20.0605208556
1,20.0606984681
1,20.0613214765
1,20.0615932968
1,20.0637724941
1,20.0647893963
1,20.0656544704
1,20.0657311481
1,20.065778924
1,20.0665688676
1,20.0666450726
1,20.0666834035
1,20.0669068854
1,20.0670089882
1,20.0680876404
1,20.0682466089
1,20.0684668494
1,20.068486487
1,20.0699768696
1,20.0703056564
1,20.0712640012
1,20.0713400193
1,20.0714995199
1,20.0727104947
1,20.0732955508
1,20.0736846931
1,20.0739599969
1,20.074458219
1,20.0752348145
1,20.0768361706
1,20.0770425053
1,20.0784995129
1,20.0797003338
1,20.0802781579
1,20.0805728014
1,20.0813850172
1,20.0830116228
1,20.0845208433
1,20.0857297654
1,20.087319475
1,20.0883398993
1,20.0887245315
1,20.0931661924
1,20.0960214685
1,20.0960518975
1,20.096927845
1,20.0970014214
1,20.0997886595
1,20.1006111504
1,20.1016512438
1,20.1025807224
1,20.1036570416
1,20.1047266647
1,20.1062694217
1,20.1075087009
1,20.1097876632
1,20.110908545
1,20.1111768548
1,20.1123309254
1,20.1140715883
1,20.1153576024
1,20.1154539647
1,20.1181750986
1,20.1183666039
1,20.1189977531
1,20.1192705091
1,20.1193231723
1,20.1208550555
1,20.1228879167
1,20.1241650543
1,20.1252048905
1,20.1254120365
1,20.1259224605
1,20.1264345012
1,20.1272605148
1,20.1302211495
1,20.1305865038
1,20.1312721942
1,20.1339138808
1,20.1342569289
1,20.1350798784
1,20.1356327177
1,20.1366251333
1,20.1367145835
1,20.1388456685
1,20.1413366116
1,20.1419890086
1,20.1479346168
1,20.1496784172
1,20.1514909379
1,20.1524921979
1,20.1550209705
1,20.1561487459
1,20.1566858366
1,20.1575496636
1,20.1606943056
1,20.1609644463
1,20.1616415586
1,20.1621475455
1,20.1634320316
1,20.1648436156
1,20.1654013535
1,20.1655789355
1,20.1656685781
1,20.1672324908
1,20.1686048806
1,20.1687433214
1,20.1699433113
1,20.1700873903
