a.s,s.s->a.f,c.f->a.s
1,5.63475513632,0.367758135019
1,10.8035107745,0.140477876201
1,11.2936872717,4.63530733962
2,11.2402326488,3.49632114624
1,11.1983287549,0.408938512615
0,7.02948959912,0.123008707725
1,8.81655512187,0.226715886072
1,9.65222304521,0.868696834529
1,7.69567988281,1.12516080857
2,14.2192116863,4.3694421052
1,8.70073619614,0.600186499963
2,14.2031863349,4.57219367946
2,14.3825333831,5.21821780071
2,15.6586400832,2.46501478737
1,11.8820755899,1.43576981583
2,11.6668998711,0.138177460483
2,13.5364457667,2.55426007422
2,12.7820241463,5.01884430871
2,11.6398338198,3.97985058191
1,11.1654135398,4.31703129131
1,9.81772784527,1.15346310442
1,10.4962154334,0.07712028415
1,10.0479211845,1.79928091348
2,14.675852425,3.54019062039
2,13.7352508649,5.48487803363
2,14.8609940755,3.13013124234
1,8.47869237457,2.52223764751
2,13.4278141604,3.60475101453
2,11.6347364919,1.20924325813
2,14.1130337379,4.20747450906
2,14.3400772077,4.22980040896
2,14.7646342114,2.8050060229
2,14.7132252671,2.63057088678
2,14.3836129386,3.9162346285
1,10.396873565,2.00670829244
1,8.44447092121,0.653850813431
2,12.7685215797,1.50303001928
2,15.4719867494,2.39456290616
1,8.53679359526,1.71834892327
1,8.67262778941,1.43881447161
1,7.31891111417,0.767823185898
1,6.99592797345,1.62497088002
2,15.5295818011,4.37675690102
1,12.1168681822,4.32610428404
2,13.8586763357,2.22784120816
2,14.8882861666,5.00900988474
1,10.0414368663,1.07320269615
1,9.41919178422,0.121362159221
1,9.26519332722,1.8659067506
2,12.779532057,2.37009650596
2,10.3274183096,2.78220613982
1,9.02519770392,1.48979923027
2,14.1768749126,4.55653309929
1,8.76669986112,3.01909157758
2,15.7770303836,3.43591481845
1,9.31460731872,3.25975618063
1,10.953560315,4.51113545945
1,11.7850780856,1.77707602326
1,10.7099471848,2.92079272358
1,10.9745708281,0.873650035175
1,10.6129621867,3.94598893396
1,12.6523348145,2.68835591785
2,13.7561269817,3.59297370589
2,12.5233904945,4.21853098816
2,13.7349308401,4.06468707071
2,12.6555079358,2.67579153268
1,9.05391116409,0.279103596306
2,11.4235925285,2.46554275501
1,10.5361514006,1.87694030126
1,9.97862054178,3.76680660856
2,16.321988191,4.58655867229
1,11.539164539,4.07854169396
2,13.5725365716,2.93286985756
2,14.3553256048,4.75368422127
1,8.7052794534,2.9409913695
2,15.4831227931,5.67066746345
1,11.0670623109,5.09311740911
1,5.48304594313,0.182388813822
2,15.5643982664,4.57269475883
2,16.4740387118,4.92645455563
1,11.4314133731,3.12207819966
1,13.801556193,3.22178529639
2,12.7544951032,5.1086082221
2,12.4004481327,0.878147928884
2,12.4466085955,2.63373772011
2,15.9185582408,4.15469221373
1,11.0980194813,4.95305511313
1,12.8876423943,5.69966612254
1,9.53001160573,2.24762187763
1,9.24850030852,4.19621413453
2,13.6014518478,2.2488288128
2,11.8270569003,4.06707679573
2,13.8274806536,1.00839630649
1,13.3932179055,4.48907346945
1,11.3232777182,3.22922001407
0,7.30814239034,1.89445310526
1,10.0829458117,1.11754233394
1,10.5894612632,0.297539801253
1,8.61564042974,0.411235895958
2,13.1767132516,2.36683715058
2,13.4257895126,1.84478560968
1,11.099109062,2.97369546645
2,14.7179919983,4.09988432289
2,12.3160744103,1.61875952748
2,12.0074878895,3.74338142206
3,16.5509560071,4.26181042847
2,11.4236960042,4.34078784006
2,14.2082680448,5.37385789198
1,10.4703530783,2.63850865245
1,9.1688649059,0.289367257223
2,14.7094345286,3.17119122237
2,14.6552009943,4.22520986207
1,11.1503773557,0.103896405249
1,11.1529410969,3.54968730614
1,11.3719447601,2.73702080755
1,12.1720763438,4.19545415334
2,12.173277432,2.54260919394
1,6.18013831367,0.05151471057
1,12.0813844244,2.1855730343
2,15.7310532108,5.07617882054
1,9.16661735892,0.146929196918
2,12.3172168881,4.19795322257
1,7.88976231024,1.03472925756
1,6.8438855365,2.16573297366
3,15.9325811213,4.38311875396
1,10.9915687616,2.08890420068
2,12.9018804293,2.50083678502
2,13.2733385713,3.02014146097
2,12.3750288511,3.54206718862
2,12.9101089297,1.24383233218
1,8.61329541042,1.63878237115
1,9.38999851297,4.24169552954
1,11.7360308835,1.10548011432
2,12.4686551178,4.60436101353
2,12.656516124,5.53685361704
1,8.97910146931,1.11799276665
1,9.7855629129,3.22901795343
1,10.8322150948,4.08800728989
1,12.1403277763,0.0986364683322
2,13.7918590908,4.96158206532
2,14.6607251568,5.69798420819
1,8.6128746873,1.22299188716
1,6.23240613957,0.0181516117059
1,10.1859259041,4.50376691751
1,10.3876328542,2.65889350136
1,9.32862107941,2.79292982311
1,11.9220009644,2.43660770749
1,11.1402378148,0.52885335584
2,13.3353511295,5.69727202517
2,14.2253210011,2.15590088443
2,12.838454238,3.89278352319
1,9.07967443121,2.98466145267
1,8.80274320364,0.0267655156331
2,11.9253439389,2.83630572478
2,13.6650015427,0.449781469116
2,11.6362061962,3.3097608323
2,14.4606595282,3.8297897239
2,13.27759409,1.89963258297
1,7.36129418261,0.771079786472
2,17.0983372489,4.99239354272
3,16.5399579993,4.85292706495
1,10.3174691466,0.0109731484426
1,11.6997206688,4.73862022518
2,16.9010859201,5.47999798288
2,14.1690056055,3.4984900761
1,12.4785430553,5.18053452171
2,11.8039942142,4.3982718056
2,15.687823341,5.14742266116
1,11.1837972325,4.49981480075
1,12.2496069882,4.46202721706
1,10.3404867737,1.44805229315
1,12.9930204372,4.36870353522
1,9.87810759085,2.63684651095
2,13.9482500252,2.21637095448
2,15.4757185841,4.38200157196
2,16.6513345154,3.50811769059
1,12.2535588973,2.85340540255
1,6.15050366545,0.0011427989939
1,10.6879679049,1.84979189987
1,8.48709759913,2.21495715902
2,15.1675360482,3.96950069841
1,9.75829285127,0.312642698419
2,15.9459849704,4.69674452291
2,13.1457192973,4.82283080301
1,10.7537560217,1.86628024718
1,9.30754696757,1.46589026886
1,10.932717153,3.22865590158
1,10.9520803056,0.182847044457
1,11.6884960864,2.20082487976
2,12.1595046853,2.51507811379
2,11.373767358,3.58256105642
1,9.08095836163,2.04645874406
2,13.532210636,5.08881286016
1,9.9557313666,3.95670446701
1,10.4192024508,1.12539360211
1,13.4433538496,2.5920192787
1,9.48656232079,0.767204440461
1,9.78808969968,1.09129132341
1,10.6922773792,0.774653079583
