a.s,s.s->a.f,c.f->a.s
1,16.8251913551,9.04446473626
0,17.0760860545,9.64117805097
1,18.2599776672,6.84011943907
1,16.9195274889,7.06969679969
1,16.5948897823,5.92847674631
0,16.2076766901,7.19860577955
1,17.2584666073,4.46198618401
0,15.9486207403,7.37337011109
1,16.0290446473,9.32617567544
0,16.5032305818,7.48632662907
0,16.0855053806,5.87099511813
0,15.9836308002,8.94655754104
0,14.2847948986,1.10461322535
0,13.2602584255,5.76673445584
0,15.0227066901,4.90736391511
0,14.9860970992,5.43641806396
0,15.5449257278,6.27051047558
0,16.366876971,4.49522854758
0,15.9938589256,6.78684683587
0,15.8912713616,5.93211338222
0,16.2634155304,7.1696269891
0,16.3021879823,8.89059284188
0,14.6336861308,7.83304529093
0,16.528734243,8.97053426631
0,15.0260728191,4.52788673573
0,15.4170583416,7.37642765317
0,15.1574604793,2.67776457285
0,13.773755016,7.0763339121
0,15.8754970179,5.46692306135
0,16.249229972,4.61059855356
0,16.5762361908,9.34221760173
0,15.8277769029,10.0934087574
0,16.6137129075,7.04851748693
0,14.6734941177,4.47832982335
0,15.5023338065,6.47898118456
0,16.7580111034,6.70174684847
1,18.0399318183,9.6623140787
0,16.7229936447,9.00102743678
1,18.1520569099,7.97028087935
1,18.562712359,12.4014674927
1,17.179516688,6.95398700206
1,19.4964187998,12.0991801191
1,16.5314748316,8.52434513619
1,18.1272225989,10.7855054164
1,18.5408141626,8.51433894587
1,17.8229830469,7.03322000985
1,17.112060219,11.8491792853
1,19.3759074359,10.7106788293
1,17.765103516,10.871550196
1,17.2103647796,7.15455634287
1,18.5255197263,8.14486083671
1,18.217077078,11.4958345531
1,19.0945128943,7.19809688634
1,17.8962826002,7.66858647089
1,17.2068896591,6.21031490662
1,19.2782259037,9.23055560266
1,20.2320031904,11.7397889703
1,20.9561991814,11.0910015034
1,19.7835388174,12.7151780058
1,20.1846932444,12.7351335344
1,22.2132631206,14.7097157601
1,20.6926560374,12.7779391511
1,21.9647139012,9.0514988616
1,20.7958948464,12.3797616924
1,21.4344919183,12.211247768
1,19.8904426354,10.8244111871
1,20.1880974266,8.42954295204
1,20.7911587563,9.3827924945
1,21.3582919014,14.0496793184
1,19.265095262,9.94437713631
1,19.4937845285,10.7580837956
1,19.3557455686,8.42802345215
1,17.9394081264,10.46708977
1,16.746061436,6.20686800487
1,18.4460970733,7.38892798014
1,18.15301626,7.80979841355
1,18.3697977617,8.74023560614
1,19.6880019316,9.07485806337
1,20.3662594628,8.63742573358
1,18.5566753229,11.9854544785
1,20.1262840854,10.0911352709
1,20.5956220599,13.5740314104
1,19.3718099344,10.5393657513
1,19.7094658895,14.246799966
1,22.1830317415,13.1192194505
1,23.3326300172,11.7289627537
1,22.0560024122,11.8847883852
1,23.4623681562,12.216087688
1,22.0727598462,14.3962888356
1,23.6234328667,14.1316947993
1,22.6872677694,11.5011360754
1,22.6126284275,15.5204667954
0,9.09016699071,2.60695862998
0,10.5399264483,3.69010318348
0,9.80896370506,1.44494021241
1,24.1753073407,14.7427469881
0,9.50436292058,0.615384647896
0,9.79714440315,0.95785559763
0,11.3366311107,4.70811178814
0,9.53883287874,3.61982655871
1,24.9783559865,14.720369722
0,10.4557646034,1.88570836765
0,7.73980671083,0.296685245605
0,8.33061859476,0.37913117815
0,7.55778247771,0.966828300297
1,23.1338259685,12.6658435897
1,26.2905932828,15.4712430253
0,10.5646380092,2.46809531304
1,24.552999171,12.4992801813
0,7.21472273983,0.63146441171
1,21.5960276377,11.8847814841
0,5.05192913521,0.405614394974
1,21.5853878697,15.3058188263
1,19.6020925298,9.11133055283
1,20.1171948722,11.1784784831
1,21.873491617,11.187144597
1,19.7901250861,11.3562496956
1,19.2543993302,11.1195541813
1,20.6747694302,12.5071329184
1,18.6990582513,8.30157557852
1,20.1821763339,8.46488534108
1,21.2984955263,10.1275439995
1,20.9577500847,13.8214272059
1,18.3871251862,7.07299477326
1,17.754638238,11.2881797996
1,19.090345063,9.74012299457
1,17.5930325238,12.7870183098
1,18.0643322252,12.7980951908
1,17.9019968955,5.12502397542
1,16.7931914297,8.17608274848
1,18.6906461201,7.89630395072
1,19.2331071943,9.95979546258
1,18.8425751176,11.2515229362
1,19.4090297226,12.0830071737
