a.s,s.s->a.f,c.f->a.s
1,24.2885585694,11.8784365648
0,13.1716081828,5.77235125397
1,22.3848657288,10.0236638741
0,10.4130174614,2.37110546431
0,14.7765285591,5.24323437569
0,15.3356323119,4.27237106671
0,8.94723509772,0.802045689263
0,14.5726245369,7.00295672401
1,20.740555103,9.65498618214
1,26.214023075,14.5914263339
1,20.6972814315,12.1290778933
0,7.69495984947,3.08241708837
0,9.51592670151,2.3250277106
0,15.1053074528,3.51484005428
1,19.2573902407,13.0387984033
1,20.3017193711,10.2569203815
1,19.3506038923,8.25233717754
1,27.7382288976,14.1202839855
1,24.5353544994,11.3153553073
1,22.1903300452,11.3599931104
0,12.5557492115,1.89982087202
1,17.0956475841,8.07504897922
1,21.1216365633,9.10918856626
1,26.3356020896,15.3445652916
1,22.5887686697,12.1663956958
0,15.345711916,5.65168157879
1,18.7067882745,9.23146787916
1,17.7692174105,10.1436014225
0,17.5929217156,7.74899430127
0,13.9428785417,5.99324428804
0,7.90502098053,0.786021829386
1,19.2136699869,8.142375592
1,23.02277927,13.9639618734
0,12.688732391,2.56474338155
0,12.9199394847,4.85739419825
0,11.4244486682,4.85948958214
0,7.7963499706,0.141557084083
1,18.9165512971,8.86713175803
0,9.80485758095,1.38071237449
1,18.9276582096,11.4393425314
1,24.538430545,13.2896694407
0,14.6796063542,2.89378200577
0,13.0351419143,6.37827782875
0,5.61097314422,0.0731006728392
0,16.8864622357,7.59212744432
1,21.2966062341,13.2269264779
1,22.0301080652,10.6765901974
1,21.588696295,10.7732143141
0,15.3438492091,4.99655805164
1,20.5990355456,12.4216050078
1,22.7132637595,9.8475400128
1,23.1454159053,13.3998825036
1,23.1116001617,11.9450578861
0,14.1313910009,4.02896690259
1,17.9572989083,3.70179125405
1,25.9015629066,13.8454396966
0,17.1536801755,8.19080750395
1,21.7682229765,10.3244429827
0,9.51683078818,0.863069658149
0,13.7836232549,7.01473464105
1,22.5488608642,12.6915978838
1,22.94230644,12.8418366465
1,23.5995992567,11.2650703142
0,10.9420892863,4.59139853852
1,19.7939491373,12.7601004099
0,9.27736568395,0.0523713639941
1,19.5946804583,8.52906775878
0,13.8552589565,6.61257874854
0,15.8693012297,4.76540249285
0,13.9159173206,3.18905976868
1,23.8274016946,12.9009302806
1,20.019529825,7.1393782918
1,17.4460924756,5.21636845193
0,15.3207951815,7.69688826691
0,15.4796480093,7.03380733418
1,19.8430058928,9.75117755314
0,13.115680689,4.35325163981
1,22.8278514332,13.9200508228
0,14.2990172661,4.52101546405
0,10.8467471147,2.27378144393
0,15.8410865965,4.60572223452
0,16.729355976,6.30935338456
0,12.5686142981,0.880357747282
0,11.2255372514,0.739500818305
1,21.2294538267,13.895153913
0,8.35095862296,0.139530173646
1,17.9638491313,8.59781030852
1,23.795548794,15.4193740474
1,19.8300795088,8.46471448057
1,20.7934713216,7.98048357909
1,26.3531878968,12.779921381
1,19.8672444903,9.37141418729
0,13.4292481859,4.265176731
0,14.4365323412,6.98187214219
0,15.3228606111,4.34346313828
0,16.4362503915,5.68149276733
1,20.3850441498,7.68736187986
1,20.8237071743,11.5543064938
1,24.3017416655,12.5277722056
1,20.6570545959,7.6786151038
0,17.2394426134,9.32999791505
0,15.5370812397,4.64942854374
1,27.5352445489,15.3170012086
0,10.5955768605,0.631684768126
1,22.4794860586,14.3940430092
0,15.0305925981,5.45116813231
1,18.5511957646,7.23635329808
0,14.6334512458,2.5840021596
0,16.5451772671,7.16884928289
1,19.706121045,9.55302373529
1,17.707088914,6.3039358053
0,12.1253485102,1.36242572169
1,19.0186424837,8.53616344185
0,14.1138434992,2.68137864541
0,15.2062683486,4.63266550658
1,18.0800839299,6.77715093294
0,15.3720494157,3.30699006672
0,13.7003820337,5.07195176209
0,18.1179200008,4.3486148759
1,19.6343418041,10.1003105559
1,23.8487149615,6.52671138292
1,22.9287222889,9.96373809793
1,27.2984706193,14.1045761094
1,20.5434858376,9.52299124815
1,16.923328245,7.66761453961
1,21.021695605,6.99325745386
1,21.1039040179,11.5541603271
1,24.0375516366,13.9797371694
0,11.9881955293,2.83760629702
1,21.2169912072,11.4618434516
0,19.3315521257,7.78265231916
0,12.5441931706,1.41757510273
0,8.37954958699,1.59656606891
1,18.537935537,9.30379081203
0,15.4764472103,5.77776384648
0,15.6673037837,7.91399762433
1,20.2263326154,11.8180606345
0,10.6061671425,2.93924508926
0,13.9694475369,6.58543563693
0,14.4525875662,7.67267264362
0,12.0504693733,3.73517567523
0,17.5720268602,7.42516621551
0,10.9382434777,2.78022520827
0,13.9321833965,6.21806272159
1,21.5608297393,12.7582855803
1,27.3956905501,15.7981322015
1,17.5904065711,6.46822510003
0,12.7272920918,2.51553315288
1,21.2719216159,13.1475700965
0,11.9905045023,0.425312278374
1,21.565276255,9.5140437172
0,14.6990406263,5.22137442206
1,18.5684800779,10.0882467552
0,11.7409578259,1.51072954296
1,22.3548239736,10.0297484143
0,19.4094928976,2.57978294816
1,22.9999750542,12.1673526089
0,15.2818019578,4.73655026216
1,17.6909386615,4.88104326084
0,18.0406329992,7.52454884782
1,16.7022051683,10.2026910665
1,17.9254612365,8.2930492639
1,21.0689821442,13.1426665484
1,24.3264003826,12.648161201
0,14.8123699358,7.84400255953
0,11.0877100961,0.898289242447
1,20.3420064976,9.72225938406
0,15.5188548831,4.67906758586
0,15.6309518466,4.52101722792
1,23.3803384352,9.49271238046
0,17.3304717512,4.29174636346
1,27.5954741534,15.0166750018
0,13.0307561143,2.60287780662
0,10.6111204107,0.2498358831
0,16.0271568538,5.21183481689
1,23.7534197399,12.9418310117
0,7.91559506498,0.31037207571
0,8.3828508286,1.4784132139
1,19.5328695144,8.31230032957
0,10.0313718654,3.15186278592
0,16.6653759351,5.19156755503
0,12.612282457,2.01034397598
0,11.9803866091,3.78183059821
0,13.5908550255,8.03681982522
1,19.3614632268,7.74706193487
1,24.3794684858,14.2322570827
0,13.9272797512,7.3230209698
0,14.8106851236,3.33190540181
1,20.7984083465,8.07449043619
0,11.8283210526,2.58133201117
1,20.0464667738,7.91930367536
1,21.1695108992,15.2283123175
1,20.3578131627,13.9821012153
1,19.8920194809,14.2225537737
1,21.7613876071,10.7425987766
0,16.8055790654,6.08355556826
1,21.4597878041,12.203786511
1,21.2183526516,10.9600653599
1,25.4591666073,13.653074081
0,14.3150459834,7.33855137895
1,17.2105500824,12.5545589693
0,13.227325519,2.12943520995
1,21.2289321791,10.9960363286
1,22.5929418014,10.157293848
1,20.4773342228,10.527705882
0,16.1197331543,3.42495493619
1,19.4608314345,9.16381965494
0,7.84134006183,0.733476377462
0,14.360467257,4.65460258652
0,14.5683719388,3.59838703497
0,14.0010006489,5.76286856395
1,18.3997901302,7.68860835444
1,18.7680889151,9.05025741541
0,11.2058713879,4.32699062425
1,22.4487063635,11.002709257
1,18.2914373623,7.69488882148
0,13.7224524633,2.49587146502
0,15.0065881204,5.47336682909
1,21.7826007104,12.2681066263
0,15.6121528384,7.08255904138
1,24.9548553498,12.9057872278
0,18.2286085705,4.12305758518
1,25.3100024533,12.9560773449
1,25.2960944794,13.3713813329
1,22.8605339282,13.6213241557
0,9.16736148791,0.760553164339
1,18.6445087137,8.30174999272
1,23.9014676514,12.8070179019
0,13.986693242,6.2149469482
1,24.8101596554,12.5666742418
0,12.8661924833,1.66955629095
1,23.5433803203,13.8320986549
0,15.2943596174,3.29082656386
1,22.2588667832,10.5979185709
1,17.4705560085,4.7234503992
1,18.8042604547,8.82459499722
1,20.4352323768,10.7952435605
1,18.1366388268,6.39698070163
1,18.040401258,10.0678262818
0,13.1306624518,2.57382255586
1,24.1663508811,14.8824478187
0,10.5175402114,1.58765830905
1,19.5957639134,10.5903327336
0,16.2108487683,4.63251368488
0,15.7946877563,5.58277075958
0,9.48023627289,2.82031418046
0,15.5169058896,6.27649026322
0,17.2082778306,8.94480753006
0,8.60967700974,2.18662109077
1,17.8259732949,10.5593880185
1,20.7167774363,8.47051390722
1,20.6439465175,9.99757490592
1,19.4972214964,9.26439526539
1,20.4931877308,8.77609649172
0,13.4452960234,1.62797528794
1,21.2930559098,10.4819062558
0,9.06537901404,0.221202733866
1,19.5105761918,6.51685493693
0,13.2851559655,5.6178573827
0,12.5824656619,1.92271843756
1,25.4769665357,15.4082980579
1,18.0796958056,10.1845262687
0,17.4645533411,5.27336670032
1,19.1165305654,10.3480037853
0,14.8064764642,6.76839222981
1,20.0770953151,11.3985245511
0,9.69624118567,1.18866812368
1,20.0991114378,13.8939538021
1,20.0565236061,12.870972163
1,22.3369720834,13.3785398891
0,8.71758673127,2.33607946775
1,19.0467084983,6.2725521604
0,14.3447271344,5.80744731172
1,20.4526072251,6.15505426832
0,15.2964567408,3.14184545984
1,25.9070280769,13.8695624053
0,13.3067241951,5.64969405907
0,14.3216456018,5.26015173227
0,13.211354309,2.22451727004
0,12.6908746825,0.42769161137
0,15.0713009139,8.31568752916
1,19.1636134794,11.0073731155
1,17.9733049078,8.68410241259
0,12.8513564565,2.97340073575
0,14.8588657914,5.97430566489
0,16.8433046211,6.65638383718
1,18.9474330483,4.89554001458
1,19.9710040994,8.47636457732
1,21.1826959374,11.4284029579
0,12.9645204461,7.67760693113
1,23.5181500556,12.9022552836
1,20.032894516,7.95184006137
0,15.1856209141,2.64746661008
1,20.3129374854,10.1788873065
1,19.3754603841,6.62351724337
1,18.6025552038,11.1287621127
1,19.557583453,8.70265612147
0,15.3114703249,3.41148552744
0,6.30183858315,0.084400407306
0,12.6098604341,0.828944762212
0,15.8520402976,4.96540893668
1,20.0949890864,10.5024646635
1,26.2892667164,12.9961917854
0,14.3028842148,7.97421640954
1,21.1999109236,9.71752701961
0,13.4913839109,4.49787448796
1,16.1232094389,4.08011501759
1,18.2703932447,6.70076999733
0,14.2341931798,2.43086154706
1,21.7731559608,8.23394205411
0,13.5137368399,7.35836447416
0,14.5702810243,7.83734991218
1,20.5718792746,9.95595998911
0,16.5368775134,5.25975237512
1,20.608469581,11.715274915
1,25.3773603603,12.8305368287
1,18.7690036469,4.54622033943
1,27.0061873913,9.79960006775
0,7.74933681206,2.57098253955
0,10.1432086564,2.71834489651
1,21.3734884846,12.2638849664
0,14.1799270148,2.88583683635
1,24.969202629,13.2461067381
1,22.499106716,12.4259253019
1,19.1088731793,11.4295822808
1,18.949987376,11.2145951214
0,8.80695550944,1.20612357576
1,19.453043282,6.72805602179
1,23.3590604972,13.3340147584
0,15.6830863864,9.04039742858
1,23.0567802589,12.9556401243
0,17.0453069377,7.31906192109
0,13.3615832153,4.16078134829
0,17.0169700074,3.42632646529
1,20.4092547878,12.3583815056
0,8.58118874154,0.113728131331
1,16.305996869,5.71927199207
1,16.9372809741,10.6866201604
0,10.5039839213,5.15897682528
1,22.545995033,13.724117374
0,11.2381215393,1.27710251947
1,21.7313477738,10.7630137128
1,18.7913506938,7.34231810266
1,22.7991269616,12.5846712702
1,23.2588551874,11.2955531707
0,14.304465851,6.72507978636
1,19.2644051999,7.78863515135
1,16.8461227382,6.78186161752
1,23.1771108429,9.81780421006
0,11.3109463671,1.12600899404
0,11.4122025088,3.10871904549
1,23.7160251735,10.6950142728
0,10.2100284764,1.01365669678
0,12.0599817215,1.27014643967
0,18.4293112296,4.17027219565
0,12.8450554797,3.34422467754
0,13.225196281,5.40996560124
1,23.6610713902,13.3316802602
1,19.8674959025,13.3800861314
0,10.6037480022,4.47529592492
0,16.4709363257,7.04896142191
0,15.7364310509,5.69310027651
1,20.3278621768,11.9373370063
0,13.9214597518,3.95681856164
1,18.2360840605,12.3193908051
1,18.6790075401,10.4247013006
1,20.0399340488,6.52749866584
1,17.9741673191,9.12505001034
0,13.9521164218,2.63089915387
1,18.4389423248,8.67822712874
1,18.4843773986,11.471533895
1,23.3184588615,13.0805239407
1,25.342739853,11.8656497856
1,21.5492403192,11.5647147394
0,13.9639180833,2.55856087664
1,19.63360333,9.11153206106
0,15.2587063292,4.65993542328
1,20.1771467376,8.21396318397
0,9.90539044386,1.1976952882
0,14.2555907708,5.35296682008
1,18.5329900711,9.68543319073
1,18.2887643401,10.4512810991
1,20.1561826313,11.3990046555
1,18.3911249611,4.53383667643
1,18.9572369168,9.71042211961
1,17.3747051398,5.87312032848
0,17.215280768,8.03703002841
1,17.9502066565,9.97253867664
0,11.7301090463,4.91056173322
0,10.7780494234,2.6705830608
0,12.5802910163,2.30986230753
0,16.3058765038,6.76686215751
1,20.1367799904,11.5606024821
1,27.0113722127,12.357095398
0,9.85656835969,3.57894888265
0,14.7515822316,8.6712369673
0,14.6956009124,5.30312797791
1,20.4843779413,10.0769257916
0,15.0912196876,3.48128833431
1,20.2603961293,9.57460759642
1,21.2360295954,13.5853716715
1,16.4593879495,8.71201447376
1,19.9874903419,13.7048372099
0,14.9623626614,7.31581514224
0,16.0063993237,2.40432844247
0,12.8513856132,5.1225014318
0,15.1454290963,6.53087660164
0,14.3130852629,1.83018961259
0,8.82236009674,2.75172781615
1,23.8590773831,13.2288802295
0,14.9097208105,5.77651781348
0,9.44047729836,2.92529297823
0,14.3449582865,7.06896910715
0,9.49665057536,3.22523303788
0,12.9273974709,5.12511839811
0,17.8057073692,7.68958560247
0,15.6944577745,5.92973518365
1,17.5726402089,12.4935739587
0,10.7208614584,2.71724692856
0,16.0893536909,7.40466215809
0,10.383713416,4.188687821
1,19.9559578736,7.39764780109
1,19.349183102,9.75605070873
1,24.3181671871,15.8718004296
1,17.4218087083,10.4412132601
0,15.9573252287,4.61001425742
0,16.8128283613,4.28551960302
0,15.6122461182,3.56910066846
0,9.87830081619,1.58513186588
0,10.0864587414,2.8914599915
0,16.9972320453,8.07015177767
1,25.3762037642,14.553920851
1,21.3832191356,14.0555935826
1,21.0521731055,8.36849483259
0,16.4235817281,6.54122846633
0,14.6980376963,1.23311454592
0,17.163883417,9.95579484172
0,12.1140761911,3.08797967264
0,13.8022791424,1.29666267582
1,21.7097656941,9.51719252767
0,13.0640003608,1.99951729163
1,16.5520688849,4.25454522521
1,22.1423945189,11.0472737247
1,26.5012510546,14.8804624409
0,16.3953782951,5.06489408109
0,11.7867260027,3.51650202791
0,13.0002756919,3.82107545839
1,22.8072384946,11.7263481394
1,27.9975786776,15.1361648473
1,18.7974050504,8.61785674951
0,11.7620987131,1.24851706828
1,22.2728898968,10.3536321341
1,18.4998417481,9.630685043
1,19.3498633761,8.36251614337
0,11.6565953179,1.70972459005
0,16.0715353949,4.03984214181
0,10.7651827207,1.87876287096
0,9.53283083168,2.3344274611
0,14.591641468,3.89060057224
0,8.48933988591,0.284092006843
1,21.2773041092,12.4821946255
0,16.2466710458,8.25110506845
1,19.3450436074,10.4844413593
1,18.3060139042,13.2546242851
1,18.6971065053,6.50909031412
0,9.88167009252,0.570651091522
1,23.4865255067,15.5539205192
1,16.8468466438,3.96511246809
1,23.0451114186,10.2160301799
0,19.3506567319,5.71564651256
1,22.1586334304,11.5291412148
1,21.9463932788,10.1989117968
1,20.3718161397,8.26219645872
1,21.6424207718,8.95502847608
0,15.5287096525,4.67920098893
1,22.3298643728,13.8964254049
0,13.8998211863,5.93440500833
1,18.8403557606,7.51892564246
1,18.0391486498,10.7876307029
1,18.3676386736,8.60827301666
0,13.0432815947,6.03039081922
0,10.9900651165,4.52058408624
0,11.6696359987,3.68011093777
0,14.394918109,3.66202259063
1,19.5651296188,7.77424238485
0,12.6263176364,0.881558585492
1,25.2369639208,10.7197852082
1,24.5473860452,11.6292180598
0,12.7260016458,4.14247771711
0,14.7953899796,3.4788271889
1,19.1294555123,10.6085694931
0,15.4465596965,7.76510177863
1,25.7817071126,12.9062706451
0,12.7945621596,4.46242682671
1,21.5148507113,14.262305302
0,15.1977753072,7.08968508466
0,18.7847316341,8.22889762516
1,18.1888493147,8.11228685276
0,15.7335417252,6.49396749083
0,13.3702411868,6.33922798675
1,23.8943549057,14.3517395612
1,21.9359499085,9.64101097732
1,20.4140468174,13.5239776947
0,16.4372994351,6.53226104181
0,9.8292747234,0.357347741116
0,14.6890493773,6.65354245839
1,21.1900039416,10.5393694116
1,25.2858553883,15.2586608352
0,15.412095547,6.8330292386
1,21.3235052567,11.9403898745
1,19.3083751664,10.954717618
0,12.4855604658,2.60847691502
0,11.2018416016,1.10182024352
0,12.8176264993,5.27846395693
0,18.0889203056,8.75917764926
0,10.3016021564,1.10064200246
0,10.2776311848,2.02287708674
1,19.8866097894,12.3589954868
0,8.28555154374,0.465677292905
1,21.1589365662,8.03507234736
1,24.6439315927,12.3661655908
1,24.1692220253,13.1881232954
0,14.0212336978,1.37697225183
1,24.1020292892,13.6672020183
0,14.5034822299,3.00860288861
0,13.743809668,4.18712725463
1,19.0160528552,9.8923835077
0,11.0582051056,3.6595577477
1,21.2638611185,12.1672496906
1,22.9206415828,12.8621817948
0,11.5290360552,3.82232772455
0,18.3414053709,6.82682801432
1,18.6906521469,6.282265115
1,19.7696699052,9.98836669113
0,13.6019498006,2.19179732612
1,16.1146406998,5.26105349955
1,22.3190254307,11.7844221414
0,10.4049111133,1.03971788783
0,15.4915923875,5.12275627688
0,9.8462398924,0.021336644284
0,14.7386006569,1.84140459053
0,15.9137680702,4.98829884239
1,17.8244023898,10.285942392
1,18.4650771028,7.31548627421
1,20.895995738,11.245746871
0,14.3294349161,1.41223954394
0,18.7299232053,10.103853624
0,11.2677058629,1.18321258545
0,16.777386955,7.44367407464
1,21.1246910234,9.10990560072
0,14.1350835822,5.6907738682
1,22.3420117226,10.3312438426
0,13.6204671599,7.18463043923
0,16.3875530596,7.93633770267
1,25.9872554646,12.3821223928
1,24.1791106755,13.3640647618
0,8.99071894486,1.29301189145
1,21.6639054888,12.1721346739
0,13.930744655,5.27703387479
1,17.7275278144,9.09343701285
0,8.67618746275,2.4335260407
0,8.6930789141,1.36900285409
1,20.8950477177,9.63670080024
1,25.765136643,13.533099532
0,10.3279713862,1.96277376104
1,21.2619429788,13.4929495478
1,26.2241285958,14.514265965
0,10.1546852155,0.0624258191583
1,20.6883324885,10.1825104017
1,22.8615063018,13.2565351963
1,19.3348537438,11.6159145363
0,11.5800639626,4.6443734249
1,21.2590215374,12.7889885091
1,21.5372817624,11.6859242838
