a.s,x
1,8.24310150369
1,8.2457643592
1,8.24645563966
1,8.2491170226
1,8.24919629218
1,8.25129879293
1,8.26255181189
1,8.26344382718
1,8.26420132633
1,8.26460581216
1,8.26773943636
1,8.2682455368
1,8.27309573916
1,8.27480586976
1,8.27837153587
1,8.27907460425
1,8.28045116918
1,8.2821767578
1,8.28411375778
1,8.28640752744
1,8.2887530443
1,8.2937691334
1,8.30160793283
1,8.30411852944
1,8.30625964406
1,8.30705382834
1,8.30812453642
1,8.31157418136
1,8.31159764543
1,8.31384038103
1,8.31511689807
1,8.32303280143
1,8.32350291585
1,8.32368166592
1,8.33064226413
1,8.33355562856
1,8.33390358278
1,8.33462240307
1,8.33630407254
1,8.33776006202
1,8.34056354586
1,8.34606753254
1,8.34692630357
1,8.35130171107
1,8.35552795678
1,8.35773894343
1,8.36069761611
1,8.36257305467
1,8.36852734195
1,8.37018506302
1,8.37212905824
1,8.3766402456
1,8.37719804777
1,8.38329844842
1,8.38593613263
1,8.38640261579
1,8.38724245146
1,8.3887612301
1,8.39245462677
1,8.39971212307
1,8.40181681282
1,8.40723080629
1,8.4089066154
1,8.41186272812
1,8.41201552722
1,8.41472714789
1,8.41609976539
1,8.41650211172
1,8.41790049721
1,8.42210826257
1,8.42451113927
1,8.42572821704
1,8.42581296206
1,8.42657365464
1,8.42724977985
1,8.43018876521
1,8.43436194302
1,8.4358514019
1,8.43705274024
1,8.4398743406
1,8.44000332734
1,8.44044075934
1,8.44078727215
1,8.44242472638
1,8.44297102941
1,8.44531468695
1,8.4456943026
1,8.4461408792
1,8.45102741722
1,8.45305023426
1,8.45325531701
1,8.45447006972
1,8.4560172628
1,8.45785417811
1,8.45920603379
1,8.4628965164
1,8.46590347391
1,8.4708538001
1,8.4710020208
1,8.47410781798
1,8.47415582005
1,8.4768198488
1,8.48251013894
1,8.48304014509
1,8.48564601821
1,8.49109533553
1,8.49388900702
1,8.4940091403
1,8.49555959784
1,8.4965550146
1,8.49789643816
1,8.50045356226
1,8.50064844991
1,8.50222341458
1,8.5024918652
1,8.50300008717
1,8.50435535862
1,8.50997238526
1,8.51329102294
1,8.51460088766
1,8.51475545198
1,8.51477954768
1,8.51598863399
1,8.51753991007
1,8.51870052707
1,8.51912116063
1,8.52342293591
1,8.52524084167
1,8.52562039806
1,8.52772815128
1,8.53313519876
1,8.53429568859
1,8.53465079993
1,8.54100352923
1,8.54259636477
1,8.54338443439
1,8.54377895584
1,8.54472198765
1,8.54496772583
1,8.54589637526
1,8.55046539509
1,8.5533929632
1,8.554426975
1,8.55699019604
1,8.55932232165
1,8.56175069187
1,8.56260013026
1,8.56272753579
1,8.56309350616
1,8.56478662329
1,8.56610279015
1,8.56637313361
1,8.56745058602
1,8.5681602578
1,8.56928961596
1,8.57058082311
1,8.57300276684
1,8.57789254196
1,8.5786336944
1,8.58038543877
1,8.58931191538
1,8.59010034967
1,8.59019477024
1,8.5923161931
1,8.59545977673
1,8.59771558622
1,8.59785190909
1,8.59819658219
1,8.60157544617
1,8.60193810862
1,8.60227517069
1,8.60306744514
1,8.60327641857
1,8.60740395148
1,8.60745853727
1,8.60808472578
1,8.61008986328
1,8.61143387562
1,8.61519789659
1,8.61699685457
1,8.6182869537
1,8.61894603322
1,8.62215880199
1,8.62777839975
1,8.62946116539
1,8.63949363016
1,8.64330119725
1,8.64665153304
1,8.65002976868
1,8.65059270009
1,8.6514631145
1,8.65199178178
1,8.65297862962
1,8.65306329903
1,8.65344259224
1,8.65612091633
1,8.65971106379
1,8.66073641773
1,8.66150670678
1,8.66256959369
1,8.66343486786
1,8.66550961535
1,8.66764759428
1,8.6717642673
1,8.67389785845
1,8.67472229075
1,8.67489213397
1,8.67566907826
1,8.67611965809
1,8.67737374167
1,8.68071797211
1,8.68409198536
1,8.68488465378
1,8.686753195
1,8.6869700807
1,8.6875521447
1,8.68794388152
1,8.68901674499
1,8.68955158616
1,8.6899585396
1,8.69107033578
1,8.69135951903
1,8.69249510708
1,8.69705662639
1,8.69863180946
1,8.70313443247
1,8.70385224136
1,8.70450154578
1,8.70462927434
1,8.70726557701
1,8.70986353427
1,8.71369991516
1,8.71690319144
1,8.71811864183
1,8.7195295947
1,8.72093686723
1,8.72130991983
1,8.72330019423
1,8.72507317945
1,8.7264403574
1,8.72773814805
1,8.72887213193
1,8.7311954086
1,8.73638691381
1,8.7364984601
1,8.73856558507
1,8.74001073631
1,8.74012185039
1,8.740585461
1,8.74283500419
1,8.74357106106
1,8.74518437938
1,8.74790339476
1,8.75285065154
1,8.75302504636
1,8.76057361136
1,8.76062473243
1,8.76152966024
1,8.76179554061
1,8.76737552829
1,8.76904146111
1,8.77035553912
1,8.77296718133
1,8.77374625698
1,8.77550796506
1,8.77556828212
1,8.77649697452
1,8.77862477789
1,8.77874394176
1,8.77943353717
1,8.77972474683
1,8.78519103189
1,8.78526939288
1,8.78593152513
1,8.78594696554
1,8.78603542263
1,8.78873652172
1,8.78984036995
1,8.79011223743
1,8.79193791139
1,8.79194783036
1,8.79277761494
1,8.79513769253
1,8.79918170274
1,8.80286083663
1,8.80399580246
1,8.80583368995
1,8.80814452084
1,8.81079802983
1,8.81112360982
1,8.81161907228
1,8.81180271615
1,8.81307968356
1,8.8141534809
1,8.8150030535
1,8.8163556826
1,8.81762405716
1,8.81870685679
1,8.82164792367
1,8.82187919341
1,8.82398176965
1,8.82433858814
1,8.82456394895
1,8.824947915
1,8.82518939079
1,8.82644861488
1,8.82980833983
1,8.83391047333
1,8.83455420681
1,8.83761518208
1,8.84079095564
1,8.84278554954
1,8.84287862798
1,8.84665289285
1,8.84845395646
1,8.8502219177
1,8.85532936481
1,8.85558423722
1,8.85582839014
1,8.8573911263
1,8.8587199556
1,8.85910059043
1,8.86123132093
1,8.86232065223
1,8.86381799029
1,8.86432191107
1,8.86433057859
1,8.86668232179
1,8.86874686206
1,8.86895225045
1,8.86898091024
1,8.87071393049
1,8.87234538
1,8.87334240471
1,8.87641845902
1,8.87688405905
1,8.8778344198
1,8.87800515121
1,8.87905690702
1,8.8801489666
1,8.88081500023
1,8.88083382109
1,8.88163740568
1,8.88181639836
1,8.89126883018
1,8.89219402762
1,8.89262600321
1,8.89530012396
1,8.89604821975
1,8.89757643127
1,8.90346339134
